Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
67000	-849.1243	-848.5813	-0.5430698	0.5394597	0.00361014	0.00361014	0.07677329	0.9232267	1e-06	0.0767733	1e-06	1e-06	0.923227	1e-06	0.0767733	0.923227
67500	-859.3326	-858.7125	-0.6200601	0.5279393	0.0921208	0.0921208	0.06132513	0.9386749	1e-06	0.0613251	1e-06	1e-06	0.938675	1e-06	0.0613251	0.938675
68000	-829.423	-828.6762	-0.746784	0.5668655	0.179918	0.179918	0.06077614	0.9392239	1e-06	0.0607761	1e-06	1e-06	0.939224	1e-06	0.0607761	0.939224
68500	-926.2458	-925.6426	-0.6032725	0.5324059	0.0708667	0.0708667	0.09107101	0.908929	1e-06	0.091071	1e-06	1e-06	0.908929	1e-06	0.091071	0.908929
69000	-836.2039	-835.6047	-0.5992389	0.578878	0.0203609	0.0203609	0.07093641	0.9290636	1e-06	0.0709364	1e-06	1e-06	0.929064	1e-06	0.0709364	0.929064
69500	-782.1057	-781.6143	-0.4913971	0.4808361	0.010561	0.010561	0.07017949	0.9298205	1e-06	0.0701795	1e-06	1e-06	0.929821	1e-06	0.0701795	0.929821
70000	-839.428	-838.3713	-1.056695	0.5946523	0.462042	0.462042	0.05472848	0.9452715	1e-06	0.0547285	1e-06	1e-06	0.945272	1e-06	0.0547285	0.945272
70500	-882.285	-881.5595	-0.7254524	0.5710132	0.154439	0.154439	0.07269408	0.9273059	1e-06	0.0726941	1e-06	1e-06	0.927306	1e-06	0.0726941	0.927306
71000	-911.492	-910.5349	-0.9571103	0.7274728	0.229637	0.229637	0.04719912	0.9528009	1e-06	0.0471991	1e-06	1e-06	0.952801	1e-06	0.0471991	0.952801
71500	-869.4205	-868.8267	-0.59379	0.5684347	0.0253553	0.0253553	0.0765866	0.9234134	1e-06	0.0765866	1e-06	1e-06	0.923413	1e-06	0.0765866	0.923413
72000	-838.9687	-838.2	-0.7686393	0.5696605	0.198979	0.198979	0.07284427	0.9271557	1e-06	0.0728443	1e-06	1e-06	0.927156	1e-06	0.0728443	0.927156
72500	-937.1124	-936.4039	-0.7084836	0.6678437	0.04064	0.04064	0.07340642	0.9265936	1e-06	0.0734064	1e-06	1e-06	0.926594	1e-06	0.0734064	0.926594
73000	-890.1972	-889.4169	-0.7803116	0.6358436	0.144468	0.144468	0.0719329	0.9280671	1e-06	0.0719329	1e-06	1e-06	0.928067	1e-06	0.0719329	0.928067
73500	-866.892	-866.1826	-0.7093815	0.6449957	0.0643858	0.0643858	0.05687694	0.9431231	1e-06	0.0568769	1e-06	1e-06	0.943123	1e-06	0.0568769	0.943123
74000	-856.0167	-855.3436	-0.6730875	0.5485637	0.124524	0.124524	0.07879283	0.9212072	1e-06	0.0787928	1e-06	1e-06	0.921207	1e-06	0.0787928	0.921207
74500	-888.392	-887.6831	-0.7088747	0.610569	0.0983057	0.0983057	0.07926895	0.920731	1e-06	0.079269	1e-06	1e-06	0.920731	1e-06	0.079269	0.920731
75000	-870.3682	-869.7346	-0.6335889	0.6299354	0.00365356	0.00365356	0.05747659	0.9425234	1e-06	0.0574766	1e-06	1e-06	0.942523	1e-06	0.0574766	0.942523
75500	-878.9692	-878.1953	-0.773888	0.6203832	0.153505	0.153505	0.0626551	0.9373449	1e-06	0.0626551	1e-06	1e-06	0.937345	1e-06	0.0626551	0.937345
76000	-820.5057	-819.9196	-0.5861434	0.5700825	0.0160609	0.0160609	0.06235344	0.9376466	1e-06	0.0623534	1e-06	1e-06	0.937647	1e-06	0.0623534	0.937647
76500	-827.6761	-827.0601	-0.6160455	0.5535694	0.0624761	0.0624761	0.06918947	0.9308105	1e-06	0.0691895	1e-06	1e-06	0.930811	1e-06	0.0691895	0.930811
77000	-881.442	-880.7763	-0.6656926	0.5990331	0.0666596	0.0666596	0.06915512	0.9308449	1e-06	0.0691551	1e-06	1e-06	0.930845	1e-06	0.0691551	0.930845
77500	-971.9334	-970.8728	-1.060682	0.6640348	0.396647	0.396647	0.08326289	0.9167371	1e-06	0.0832629	1e-06	1e-06	0.916737	1e-06	0.0832629	0.916737
78000	-836.9178	-836.2799	-0.6378852	0.6148539	0.0230313	0.0230313	0.05852633	0.9414737	1e-06	0.0585263	1e-06	1e-06	0.941474	1e-06	0.0585263	0.941474
78500	-883.371	-882.6592	-0.7118012	0.6124033	0.0993979	0.0993979	0.07163538	0.9283646	1e-06	0.0716354	1e-06	1e-06	0.928365	1e-06	0.0716354	0.928365
79000	-865.4881	-864.9003	-0.5878382	0.5787696	0.00906857	0.00906857	0.0738794	0.9261206	1e-06	0.0738794	1e-06	1e-06	0.926121	1e-06	0.0738794	0.926121
79500	-879.7119	-878.9037	-0.8081539	0.6638937	0.14426	0.14426	0.06034257	0.9396574	1e-06	0.0603426	1e-06	1e-06	0.939657	1e-06	0.0603426	0.939657
80000	-910.0673	-909.3709	-0.6964361	0.626359	0.070077	0.070077	0.06769888	0.9323011	1e-06	0.0676989	1e-06	1e-06	0.932301	1e-06	0.0676989	0.932301
80500	-784.088	-783.3912	-0.6967383	0.6092891	0.0874491	0.0874491	0.05351597	0.946484	1e-06	0.053516	1e-06	1e-06	0.946484	1e-06	0.053516	0.946484
81000	-934.9761	-934.3343	-0.6418669	0.6360146	0.00585231	0.00585231	0.08568383	0.9143162	1e-06	0.0856838	1e-06	1e-06	0.914316	1e-06	0.0856838	0.914316
81500	-848.776	-847.9223	-0.853744	0.6199403	0.233804	0.233804	0.06597293	0.9340271	1e-06	0.0659729	1e-06	1e-06	0.934027	1e-06	0.0659729	0.934027
82000	-836.1575	-835.4825	-0.675033	0.5350342	0.139999	0.139999	0.07073604	0.929264	1e-06	0.070736	1e-06	1e-06	0.929264	1e-06	0.070736	0.929264
82500	-815.2258	-814.5664	-0.6593642	0.6299708	0.0293934	0.0293934	0.06185169	0.9381483	1e-06	0.0618517	1e-06	1e-06	0.938148	1e-06	0.0618517	0.938148
83000	-862.2871	-861.5825	-0.704541	0.5879826	0.116558	0.116558	0.06453274	0.9354673	1e-06	0.0645327	1e-06	1e-06	0.935467	1e-06	0.0645327	0.935467
83500	-885.9395	-885.1129	-0.8266321	0.6225286	0.204103	0.204103	0.07122516	0.9287748	1e-06	0.0712252	1e-06	1e-06	0.928775	1e-06	0.0712252	0.928775
84000	-839.6818	-839.0769	-0.6048592	0.5937869	0.0110723	0.0110723	0.07001109	0.9299889	1e-06	0.0700111	1e-06	1e-06	0.929989	1e-06	0.0700111	0.929989
84500	-826.9662	-826.3023	-0.663919	0.6078468	0.0560722	0.0560722	0.06550525	0.9344947	1e-06	0.0655053	1e-06	1e-06	0.934495	1e-06	0.0655053	0.934495
85000	-841.5167	-840.7686	-0.7481334	0.539044	0.209089	0.209089	0.08839361	0.9116064	1e-06	0.0883936	1e-06	1e-06	0.911606	1e-06	0.0883936	0.911606
85500	-859.4963	-858.8697	-0.626561	0.5966761	0.0298848	0.0298848	0.07106178	0.9289382	1e-06	0.0710618	1e-06	1e-06	0.928938	1e-06	0.0710618	0.928938
86000	-921.0955	-920.4141	-0.6813493	0.6776352	0.0037141	0.0037141	0.06904619	0.9309538	1e-06	0.0690462	1e-06	1e-06	0.930954	1e-06	0.0690462	0.930954
86500	-847.9721	-847.1564	-0.8157093	0.5455226	0.270187	0.270187	0.07815124	0.9218488	1e-06	0.0781512	1e-06	1e-06	0.921849	1e-06	0.0781512	0.921849
87000	-813.1435	-812.3946	-0.7488811	0.5263341	0.222547	0.222547	0.07208358	0.9279164	1e-06	0.0720836	1e-06	1e-06	0.927916	1e-06	0.0720836	0.927916
87500	-753.0573	-752.5082	-0.5491109	0.5147929	0.034318	0.034318	0.06843742	0.9315626	1e-06	0.0684374	1e-06	1e-06	0.931563	1e-06	0.0684374	0.931563
88000	-786.9096	-786.3312	-0.578338	0.5218249	0.0565131	0.0565131	0.06104651	0.9389535	1e-06	0.0610465	1e-06	1e-06	0.938953	1e-06	0.0610465	0.938953
88500	-843.7773	-843.1489	-0.6283508	0.5954992	0.0328516	0.0328516	0.07621862	0.9237814	1e-06	0.0762186	1e-06	1e-06	0.923781	1e-06	0.0762186	0.923781
89000	-860.1674	-859.4823	-0.6851013	0.5694345	0.115667	0.115667	0.07720862	0.9227914	1e-06	0.0772086	1e-06	1e-06	0.922791	1e-06	0.0772086	0.922791
89500	-840.2319	-839.6919	-0.5400366	0.5267303	0.0133062	0.0133062	0.08166766	0.9183323	1e-06	0.0816677	1e-06	1e-06	0.918332	1e-06	0.0816677	0.918332
90000	-857.2407	-856.6371	-0.60365	0.4880106	0.115639	0.115639	0.08857191	0.9114281	1e-06	0.0885719	1e-06	1e-06	0.911428	1e-06	0.0885719	0.911428
90500	-822.8336	-822.1987	-0.6349403	0.4817576	0.153183	0.153183	0.08605481	0.9139452	1e-06	0.0860548	1e-06	1e-06	0.913945	1e-06	0.0860548	0.913945
91000	-848.9145	-848.3229	-0.5916597	0.5655342	0.0261255	0.0261255	0.07126129	0.9287387	1e-06	0.0712613	1e-06	1e-06	0.928739	1e-06	0.0712613	0.928739
91500	-868.399	-867.8201	-0.5789385	0.5669818	0.0119567	0.0119567	0.07837599	0.921624	1e-06	0.078376	1e-06	1e-06	0.921624	1e-06	0.078376	0.921624
92000	-898.2463	-897.5744	-0.6719628	0.6036126	0.0683502	0.0683502	0.0759451	0.9240549	1e-06	0.0759451	1e-06	1e-06	0.924055	1e-06	0.0759451	0.924055
92500	-856.7865	-856.1672	-0.6193464	0.5658821	0.0534643	0.0534643	0.05955551	0.9404445	1e-06	0.0595555	1e-06	1e-06	0.940444	1e-06	0.0595555	0.940444
93000	-801.7342	-801.0338	-0.7003131	0.5546077	0.145705	0.145705	0.06007397	0.939926	1e-06	0.060074	1e-06	1e-06	0.939926	1e-06	0.060074	0.939926
93500	-898.4723	-897.8408	-0.6315077	0.6074411	0.0240667	0.0240667	0.07422143	0.9257786	1e-06	0.0742214	1e-06	1e-06	0.925779	1e-06	0.0742214	0.925779
94000	-883.7612	-883.1524	-0.6088753	0.5897802	0.0190951	0.0190951	0.07020378	0.9297962	1e-06	0.0702038	1e-06	1e-06	0.929796	1e-06	0.0702038	0.929796
94500	-888.1574	-887.3917	-0.7656682	0.640837	0.124831	0.124831	0.06324628	0.9367537	1e-06	0.0632463	1e-06	1e-06	0.936754	1e-06	0.0632463	0.936754
95000	-919.8075	-919.0179	-0.7895705	0.6733804	0.11619	0.11619	0.06767834	0.9323217	1e-06	0.0676783	1e-06	1e-06	0.932322	1e-06	0.0676783	0.932322
95500	-874.2532	-873.6606	-0.5925447	0.5892689	0.00327577	0.00327577	0.07737172	0.9226283	1e-06	0.0773717	1e-06	1e-06	0.922628	1e-06	0.0773717	0.922628
96000	-827.0034	-826.3494	-0.6540786	0.5608439	0.0932347	0.0932347	0.06585287	0.9341471	1e-06	0.0658529	1e-06	1e-06	0.934147	1e-06	0.0658529	0.934147
96500	-860.4	-859.6668	-0.7331091	0.6510647	0.0820443	0.0820443	0.06774559	0.9322544	1e-06	0.0677456	1e-06	1e-06	0.932254	1e-06	0.0677456	0.932254
97000	-906.3613	-905.5701	-0.7912154	0.6256751	0.16554	0.16554	0.07138953	0.9286105	1e-06	0.0713895	1e-06	1e-06	0.92861	1e-06	0.0713895	0.92861
97500	-892.7265	-892.0898	-0.6367514	0.5894211	0.0473303	0.0473303	0.06647155	0.9335285	1e-06	0.0664715	1e-06	1e-06	0.933528	1e-06	0.0664715	0.933528
98000	-799.7071	-799.1989	-0.5081658	0.4963393	0.0118265	0.0118265	0.07970753	0.9202925	1e-06	0.0797075	1e-06	1e-06	0.920292	1e-06	0.0797075	0.920292
98500	-830.8182	-830.2576	-0.5606657	0.5425256	0.0181401	0.0181401	0.08430603	0.915694	1e-06	0.084306	1e-06	1e-06	0.915694	1e-06	0.084306	0.915694
99000	-862.3185	-861.785	-0.533564	0.5280865	0.00547748	0.00547748	0.07412923	0.9258708	1e-06	0.0741292	1e-06	1e-06	0.925871	1e-06	0.0741292	0.925871
99500	-872.3375	-871.6666	-0.6709036	0.6666868	0.0042168	0.0042168	0.05883942	0.9411606	1e-06	0.0588394	1e-06	1e-06	0.941161	1e-06	0.0588394	0.941161
100000	-896.0116	-895.4206	-0.5910117	0.5749411	0.0160706	0.0160706	0.07835497	0.921645	1e-06	0.078355	1e-06	1e-06	0.921645	1e-06	0.078355	0.921645
100500	-874.463	-873.6111	-0.8519089	0.6256575	0.226251	0.226251	0.06473696	0.935263	1e-06	0.064737	1e-06	1e-06	0.935263	1e-06	0.064737	0.935263
101000	-862.2452	-861.6749	-0.570365	0.5576764	0.0126886	0.0126886	0.07787213	0.9221279	1e-06	0.0778721	1e-06	1e-06	0.922128	1e-06	0.0778721	0.922128
101500	-857.4067	-856.7866	-0.6201109	0.6077047	0.0124062	0.0124062	0.06842148	0.9315785	1e-06	0.0684215	1e-06	1e-06	0.931579	1e-06	0.0684215	0.931579
102000	-847.2211	-846.6911	-0.5299289	0.5210648	0.00886406	0.00886406	0.08315814	0.9168419	1e-06	0.0831581	1e-06	1e-06	0.916842	1e-06	0.0831581	0.916842
102500	-770.2553	-769.7025	-0.5528313	0.5095789	0.0432524	0.0432524	0.06816017	0.9318398	1e-06	0.0681602	1e-06	1e-06	0.93184	1e-06	0.0681602	0.93184
103000	-833.925	-833.3835	-0.5415095	0.5414312	7.83457e-05	7.83457e-05	0.06695535	0.9330447	1e-06	0.0669553	1e-06	1e-06	0.933045	1e-06	0.0669553	0.933045
103500	-909.2467	-908.5397	-0.7069645	0.6732113	0.0337532	0.0337532	0.07288025	0.9271198	1e-06	0.0728802	1e-06	1e-06	0.92712	1e-06	0.0728802	0.92712
104000	-866.1469	-865.4529	-0.6940514	0.6537877	0.0402637	0.0402637	0.05822575	0.9417743	1e-06	0.0582257	1e-06	1e-06	0.941774	1e-06	0.0582257	0.941774
104500	-836.7258	-835.9779	-0.747898	0.6697662	0.0781318	0.0781318	0.05868616	0.9413138	1e-06	0.0586862	1e-06	1e-06	0.941314	1e-06	0.0586862	0.941314
105000	-863.1514	-862.5266	-0.6248343	0.6154099	0.00942448	0.00942448	0.05704957	0.9429504	1e-06	0.0570496	1e-06	1e-06	0.94295	1e-06	0.0570496	0.94295
105500	-816.2735	-815.706	-0.5675652	0.5532318	0.0143334	0.0143334	0.06221836	0.9377816	1e-06	0.0622184	1e-06	1e-06	0.937782	1e-06	0.0622184	0.937782
106000	-862.9667	-862.2041	-0.762568	0.5661958	0.196372	0.196372	0.06858976	0.9314102	1e-06	0.0685898	1e-06	1e-06	0.93141	1e-06	0.0685898	0.93141
106500	-922.5481	-921.9174	-0.6307069	0.6209549	0.00975201	0.00975201	0.07446179	0.9255382	1e-06	0.0744618	1e-06	1e-06	0.925538	1e-06	0.0744618	0.925538
107000	-880.1631	-879.6204	-0.5426432	0.4983563	0.0442869	0.0442869	0.07406616	0.9259338	1e-06	0.0740662	1e-06	1e-06	0.925934	1e-06	0.0740662	0.925934
107500	-793.5276	-792.9062	-0.6213752	0.48504	0.136335	0.136335	0.06454109	0.9354589	1e-06	0.0645411	1e-06	1e-06	0.935459	1e-06	0.0645411	0.935459
108000	-767.7387	-767.0215	-0.7172836	0.5637957	0.153488	0.153488	0.06867181	0.9313282	1e-06	0.0686718	1e-06	1e-06	0.931328	1e-06	0.0686718	0.931328
108500	-857.2649	-856.4367	-0.8281993	0.5393819	0.288817	0.288817	0.06899826	0.9310017	1e-06	0.0689983	1e-06	1e-06	0.931002	1e-06	0.0689983	0.931002
109000	-833.4059	-832.8033	-0.6025333	0.585715	0.0168182	0.0168182	0.06640444	0.9335956	1e-06	0.0664044	1e-06	1e-06	0.933596	1e-06	0.0664044	0.933596
109500	-890.1208	-889.5443	-0.5764693	0.5707027	0.00576652	0.00576652	0.07828675	0.9217133	1e-06	0.0782867	1e-06	1e-06	0.921713	1e-06	0.0782867	0.921713
110000	-871.3502	-870.7316	-0.6186079	0.5941384	0.0244694	0.0244694	0.07367791	0.9263221	1e-06	0.0736779	1e-06	1e-06	0.926322	1e-06	0.0736779	0.926322
110500	-841.0317	-840.4083	-0.6233133	0.6045677	0.0187456	0.0187456	0.07243081	0.9275692	1e-06	0.0724308	1e-06	1e-06	0.927569	1e-06	0.0724308	0.927569
111000	-875.1353	-874.5129	-0.6223141	0.6041644	0.0181498	0.0181498	0.07390411	0.9260959	1e-06	0.0739041	1e-06	1e-06	0.926096	1e-06	0.0739041	0.926096
111500	-866.6022	-865.7324	-0.8697949	0.6644014	0.205394	0.205394	0.05683621	0.9431638	1e-06	0.0568362	1e-06	1e-06	0.943164	1e-06	0.0568362	0.943164
112000	-946.9896	-946.2091	-0.7804549	0.6765422	0.103913	0.103913	0.06972904	0.930271	1e-06	0.069729	1e-06	1e-06	0.930271	1e-06	0.069729	0.930271
112500	-880.8853	-880.2038	-0.681439	0.5620531	0.119386	0.119386	0.0768692	0.9231308	1e-06	0.0768692	1e-06	1e-06	0.923131	1e-06	0.0768692	0.923131
113000	-795.9137	-795.3975	-0.5161632	0.493996	0.0221673	0.0221673	0.07390686	0.9260931	1e-06	0.0739069	1e-06	1e-06	0.926093	1e-06	0.0739069	0.926093
113500	-823.0564	-822.3182	-0.7381347	0.5530962	0.185039	0.185039	0.07085646	0.9291435	1e-06	0.0708565	1e-06	1e-06	0.929144	1e-06	0.0708565	0.929144
114000	-902.5015	-901.8416	-0.6599679	0.6499631	0.0100049	0.0100049	0.06449774	0.9355023	1e-06	0.0644977	1e-06	1e-06	0.935502	1e-06	0.0644977	0.935502
114500	-878.6314	-878.0189	-0.6125274	0.5862715	0.0262559	0.0262559	0.07860304	0.921397	1e-06	0.078603	1e-06	1e-06	0.921397	1e-06	0.078603	0.921397
115000	-824.4577	-823.8352	-0.622517	0.5623058	0.0602112	0.0602112	0.06964665	0.9303534	1e-06	0.0696466	1e-06	1e-06	0.930353	1e-06	0.0696466	0.930353
115500	-821.869	-821.2643	-0.604759	0.580688	0.0240711	0.0240711	0.06209805	0.937902	1e-06	0.062098	1e-06	1e-06	0.937902	1e-06	0.062098	0.937902
116000	-784.666	-784.0266	-0.6393688	0.4882862	0.151083	0.151083	0.06204017	0.9379598	1e-06	0.0620402	1e-06	1e-06	0.93796	1e-06	0.0620402	0.93796
116500	-941.3285	-940.5284	-0.8000948	0.6551153	0.144979	0.144979	0.07438152	0.9256185	1e-06	0.0743815	1e-06	1e-06	0.925618	1e-06	0.0743815	0.925618
117000	-950.7557	-949.8114	-0.9443206	0.7192475	0.225073	0.225073	0.0605666	0.9394334	1e-06	0.0605666	1e-06	1e-06	0.939433	1e-06	0.0605666	0.939433
117500	-880.4644	-879.8251	-0.6392642	0.578449	0.0608152	0.0608152	0.0676298	0.9323702	1e-06	0.0676298	1e-06	1e-06	0.93237	1e-06	0.0676298	0.93237
118000	-901.1909	-900.5593	-0.631577	0.5366599	0.0949171	0.0949171	0.09276095	0.9072391	1e-06	0.0927609	1e-06	1e-06	0.907239	1e-06	0.0927609	0.907239
118500	-826.9815	-826.4652	-0.5162184	0.4876534	0.028565	0.028565	0.07943023	0.9205698	1e-06	0.0794302	1e-06	1e-06	0.92057	1e-06	0.0794302	0.92057
119000	-803.9239	-803.2795	-0.6443147	0.5218217	0.122493	0.122493	0.06834295	0.9316571	1e-06	0.0683429	1e-06	1e-06	0.931657	1e-06	0.0683429	0.931657
119500	-880.5878	-880.0094	-0.5784151	0.5684801	0.00993501	0.00993501	0.07159829	0.9284017	1e-06	0.0715983	1e-06	1e-06	0.928402	1e-06	0.0715983	0.928402
120000	-822.5928	-821.8795	-0.7132043	0.6289679	0.0842364	0.0842364	0.06288776	0.9371122	1e-06	0.0628878	1e-06	1e-06	0.937112	1e-06	0.0628878	0.937112
120500	-847.5549	-846.8253	-0.7296196	0.5956325	0.133987	0.133987	0.06057312	0.9394269	1e-06	0.0605731	1e-06	1e-06	0.939427	1e-06	0.0605731	0.939427
121000	-864.9191	-864.2482	-0.6708828	0.5959337	0.0749491	0.0749491	0.05219647	0.9478035	1e-06	0.0521965	1e-06	1e-06	0.947804	1e-06	0.0521965	0.947804
121500	-868.7382	-868.0151	-0.723038	0.6528625	0.0701755	0.0701755	0.0682127	0.9317873	1e-06	0.0682127	1e-06	1e-06	0.931787	1e-06	0.0682127	0.931787
122000	-823.4004	-822.7043	-0.6960169	0.6397239	0.056293	0.056293	0.05284541	0.9471546	1e-06	0.0528454	1e-06	1e-06	0.947155	1e-06	0.0528454	0.947155
122500	-838.7053	-837.919	-0.7862825	0.6925136	0.0937688	0.0937688	0.04853455	0.9514655	1e-06	0.0485345	1e-06	1e-06	0.951465	1e-06	0.0485345	0.951465
123000	-890.199	-889.5312	-0.6677974	0.5739834	0.093814	0.093814	0.08556133	0.9144387	1e-06	0.0855613	1e-06	1e-06	0.914439	1e-06	0.0855613	0.914439
123500	-829.8632	-829.0404	-0.8228676	0.5562899	0.266578	0.266578	0.06724359	0.9327564	1e-06	0.0672436	1e-06	1e-06	0.932756	1e-06	0.0672436	0.932756
124000	-774.921	-774.2765	-0.6444733	0.5488439	0.0956294	0.0956294	0.05566312	0.9443369	1e-06	0.0556631	1e-06	1e-06	0.944337	1e-06	0.0556631	0.944337
124500	-932.5311	-931.7995	-0.7316092	0.620571	0.111038	0.111038	0.05618287	0.9438171	1e-06	0.0561829	1e-06	1e-06	0.943817	1e-06	0.0561829	0.943817
125000	-881.6466	-881.0279	-0.6187113	0.5974673	0.021244	0.021244	0.06949293	0.9305071	1e-06	0.0694929	1e-06	1e-06	0.930507	1e-06	0.0694929	0.930507
125500	-842.9545	-842.2146	-0.7399075	0.5817684	0.158139	0.158139	0.06845978	0.9315402	1e-06	0.0684598	1e-06	1e-06	0.93154	1e-06	0.0684598	0.93154
126000	-907.9477	-907.2309	-0.7167588	0.6446596	0.0720992	0.0720992	0.06531771	0.9346823	1e-06	0.0653177	1e-06	1e-06	0.934682	1e-06	0.0653177	0.934682
126500	-806.2759	-805.6937	-0.5821841	0.4751439	0.10704	0.10704	0.0723581	0.9276419	1e-06	0.0723581	1e-06	1e-06	0.927642	1e-06	0.0723581	0.927642
127000	-859.0097	-858.3082	-0.7014799	0.6514352	0.0500447	0.0500447	0.06884013	0.9311599	1e-06	0.0688401	1e-06	1e-06	0.93116	1e-06	0.0688401	0.93116
127500	-866.8218	-866.0998	-0.7220867	0.6460823	0.0760044	0.0760044	0.07240351	0.9275965	1e-06	0.0724035	1e-06	1e-06	0.927596	1e-06	0.0724035	0.927596
128000	-871.5898	-870.9357	-0.6541088	0.646098	0.0080108	0.0080108	0.05547387	0.9445261	1e-06	0.0554739	1e-06	1e-06	0.944526	1e-06	0.0554739	0.944526
128500	-854.1395	-853.504	-0.6354795	0.6327154	0.00276403	0.00276403	0.057059	0.942941	1e-06	0.057059	1e-06	1e-06	0.942941	1e-06	0.057059	0.942941
129000	-838.25	-837.6093	-0.6407539	0.5223333	0.118421	0.118421	0.06045364	0.9395464	1e-06	0.0604536	1e-06	1e-06	0.939546	1e-06	0.0604536	0.939546
129500	-935.1344	-934.3613	-0.7730723	0.6539054	0.119167	0.119167	0.07966281	0.9203372	1e-06	0.0796628	1e-06	1e-06	0.920337	1e-06	0.0796628	0.920337
130000	-908.5153	-907.7922	-0.7230738	0.6469448	0.076129	0.076129	0.06772034	0.9322797	1e-06	0.0677203	1e-06	1e-06	0.93228	1e-06	0.0677203	0.93228
130500	-866.5957	-865.9812	-0.6144199	0.599144	0.0152759	0.0152759	0.06579892	0.9342011	1e-06	0.0657989	1e-06	1e-06	0.934201	1e-06	0.0657989	0.934201
131000	-851.334	-850.6289	-0.7051111	0.6510943	0.0540168	0.0540168	0.06781024	0.9321898	1e-06	0.0678102	1e-06	1e-06	0.93219	1e-06	0.0678102	0.93219
131500	-856.0394	-855.3464	-0.6930084	0.5389931	0.154015	0.154015	0.07910646	0.9208935	1e-06	0.0791065	1e-06	1e-06	0.920894	1e-06	0.0791065	0.920894
132000	-845.8233	-845.2676	-0.555729	0.5500155	0.00571351	0.00571351	0.06215291	0.9378471	1e-06	0.0621529	1e-06	1e-06	0.937847	1e-06	0.0621529	0.937847
132500	-818.3742	-817.5021	-0.8720718	0.5722416	0.29983	0.29983	0.05697762	0.9430224	1e-06	0.0569776	1e-06	1e-06	0.943022	1e-06	0.0569776	0.943022
133000	-901.2675	-900.6803	-0.5872637	0.5860797	0.00118396	0.00118396	0.07090693	0.9290931	1e-06	0.0709069	1e-06	1e-06	0.929093	1e-06	0.0709069	0.929093
133500	-930.7089	-929.9865	-0.7223685	0.6428115	0.079557	0.079557	0.06775206	0.9322479	1e-06	0.0677521	1e-06	1e-06	0.932248	1e-06	0.0677521	0.932248
134000	-902.973	-902.1899	-0.7830981	0.6830982	0.0999998	0.0999998	0.05713988	0.9428601	1e-06	0.0571399	1e-06	1e-06	0.94286	1e-06	0.0571399	0.94286
134500	-863.271	-862.528	-0.7429874	0.6401295	0.102858	0.102858	0.06003457	0.9399654	1e-06	0.0600346	1e-06	1e-06	0.939965	1e-06	0.0600346	0.939965
135000	-895.9518	-895.3486	-0.6031336	0.5735783	0.0295553	0.0295553	0.07368286	0.9263171	1e-06	0.0736829	1e-06	1e-06	0.926317	1e-06	0.0736829	0.926317
135500	-858.4395	-857.8797	-0.5598017	0.5519557	0.00784599	0.00784599	0.06778528	0.9322147	1e-06	0.0677853	1e-06	1e-06	0.932215	1e-06	0.0677853	0.932215
136000	-883.6709	-882.9897	-0.681167	0.5897114	0.0914556	0.0914556	0.07094469	0.9290553	1e-06	0.0709447	1e-06	1e-06	0.929055	1e-06	0.0709447	0.929055
136500	-807.9588	-807.3057	-0.6530993	0.5663137	0.0867857	0.0867857	0.06789791	0.9321021	1e-06	0.0678979	1e-06	1e-06	0.932102	1e-06	0.0678979	0.932102
137000	-870.893	-870.2566	-0.6363597	0.6126116	0.0237481	0.0237481	0.06313227	0.9368677	1e-06	0.0631323	1e-06	1e-06	0.936868	1e-06	0.0631323	0.936868
137500	-850.186	-849.1997	-0.9862921	0.6135185	0.372774	0.372774	0.07053642	0.9294636	1e-06	0.0705364	1e-06	1e-06	0.929464	1e-06	0.0705364	0.929464
138000	-840.2611	-839.6889	-0.5722025	0.5592925	0.01291	0.01291	0.06491117	0.9350888	1e-06	0.0649112	1e-06	1e-06	0.935089	1e-06	0.0649112	0.935089
138500	-925.5315	-924.9033	-0.6281458	0.6139258	0.01422	0.01422	0.07211267	0.9278873	1e-06	0.0721127	1e-06	1e-06	0.927887	1e-06	0.0721127	0.927887
139000	-854.3025	-853.5996	-0.7029011	0.5823997	0.120501	0.120501	0.0644664	0.9355336	1e-06	0.0644664	1e-06	1e-06	0.935534	1e-06	0.0644664	0.935534
139500	-914.7415	-913.912	-0.8294681	0.6239071	0.205561	0.205561	0.05736512	0.9426349	1e-06	0.0573651	1e-06	1e-06	0.942635	1e-06	0.0573651	0.942635
140000	-891.5637	-890.9351	-0.6285869	0.5999763	0.0286106	0.0286106	0.0763338	0.9236662	1e-06	0.0763338	1e-06	1e-06	0.923666	1e-06	0.0763338	0.923666
140500	-856.9517	-856.3363	-0.6154525	0.5838081	0.0316444	0.0316444	0.07892815	0.9210719	1e-06	0.0789281	1e-06	1e-06	0.921072	1e-06	0.0789281	0.921072
141000	-864.6605	-863.991	-0.6695008	0.6335088	0.0359919	0.0359919	0.06685133	0.9331487	1e-06	0.0668513	1e-06	1e-06	0.933149	1e-06	0.0668513	0.933149
