Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]	lambda[11]	lambda[12]	lambda[13]	lambda[14]	lambda[15]	lambda[16]	lambda[17]	lambda[18]	lambda[19]	lambda[20]	lambda[21]	lambda[22]	lambda[23]	lambda[24]	lambda[25]	lambda[26]	lambda[27]	lambda[28]	lambda[29]	lambda[30]	lambda[31]	lambda[32]	lambda[33]	lambda[34]	lambda[35]	lambda[36]	lambda[37]	lambda[38]	lambda[39]	lambda[40]	lambda[41]	lambda[42]	lambda[43]	lambda[44]	lambda[45]	lambda[46]	lambda[47]	lambda[48]	lambda[49]	lambda[50]	lambda[51]	lambda[52]	lambda[53]	lambda[54]	lambda[55]	lambda[56]	lambda[57]	lambda[58]	lambda[59]	lambda[60]	lambda[61]	lambda[62]	lambda[63]	lambda[64]	lambda[65]	lambda[66]	lambda[67]	lambda[68]	lambda[69]	lambda[70]	lambda[71]	lambda[72]	lambda[73]	lambda[74]	lambda[75]	lambda[76]	lambda[77]	lambda[78]	lambda[79]	lambda[80]	lambda[81]	lambda[82]	lambda[83]	lambda[84]	lambda[85]	lambda[86]	lambda[87]	lambda[88]	lambda[89]	lambda[90]	lambda[91]	lambda[92]	lambda[93]	lambda[94]	lambda[95]	lambda[96]	lambda[97]	lambda[98]	lambda[99]	lambda[100]	lambda[101]	lambda[102]	lambda[103]	lambda[104]	lambda[105]	lambda[106]	lambda[107]	lambda[108]	lambda[109]	lambda[110]	lambda[111]	lambda[112]	lambda[113]	lambda[114]	lambda[115]	lambda[116]	lambda[117]	lambda[118]	lambda[119]	lambda[120]	lambda[121]	lambda[122]	lambda[123]	lambda[124]	lambda[125]	lambda[126]	lambda[127]	m_w[1][1]	m_w[1][2]	m_w[1][3]	m_w[1][4]	m_w[1][5]	m_w[1][6]	m_w[1][7]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	mu[8]	mu[9]	mu[10]	mu[11]	mu[12]	mu[13]	mu[14]	mu[15]	mu[16]	mu[17]	mu[18]	mu[19]	mu[20]	mu[21]	mu[22]	mu[23]	mu[24]	mu[25]	mu[26]	mu[27]	mu[28]	mu[29]	mu[30]	mu[31]	mu[32]	mu[33]	mu[34]	mu[35]	mu[36]	mu[37]	mu[38]	mu[39]	mu[40]	mu[41]	mu[42]	mu[43]	mu[44]	mu[45]	mu[46]	mu[47]	mu[48]	mu[49]	mu[50]	mu[51]	mu[52]	mu[53]	mu[54]	mu[55]	mu[56]	mu[57]	mu[58]	mu[59]	mu[60]	mu[61]	mu[62]	mu[63]	mu[64]	mu[65]	mu[66]	mu[67]	mu[68]	mu[69]	mu[70]	mu[71]	mu[72]	mu[73]	mu[74]	mu[75]	mu[76]	mu[77]	mu[78]	mu[79]	mu[80]	mu[81]	mu[82]	mu[83]	mu[84]	mu[85]	mu[86]	mu[87]	mu[88]	mu[89]	mu[90]	mu[91]	mu[92]	mu[93]	mu[94]	mu[95]	mu[96]	mu[97]	mu[98]	mu[99]	mu[100]	mu[101]	mu[102]	mu[103]	mu[104]	mu[105]	mu[106]	mu[107]	mu[108]	mu[109]	mu[110]	mu[111]	mu[112]	mu[113]	mu[114]	mu[115]	mu[116]	mu[117]	mu[118]	mu[119]	mu[120]	mu[121]	mu[122]	mu[123]	mu[124]	mu[125]	mu[126]	mu[127]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_e[1]	r_e[2]	r_e[3]	r_e[4]	r_e[5]	r_e[6]	r_e[7]	rho_b	rho_d	rho_e	rho_w	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]
6300	-385.2249	-365.398	-19.82688	0.535801	0.541168	0.548221	0.543731	0.531588	0.542186	0.541294	1.33277	1.30862	1.27744	1.1426	1.14207	1.21504	1.41874	1.39045	1.34329	1.1484	1.27229	1.20989	1.32196	1.19043	1.26448	1.16013	1.13936	1.21944	1.23564	1.15668	1.27397	1.95548	1.748	1.7982	1.79039	2.06511	2.02438	1.99284	1.75894	1.75642	1.8105	1.89084	1.95003	1.89277	1.7766	1.76064	1.84301	1.95451	1.90063	1.96037	1.78085	1.76125	1.81889	1.79076	1.75465	1.73743	1.83394	1.7852	1.76249	1.82262	1.75868	1.83145	1.78365	1.89666	1.84045	1.82668	2.41035	2.6944	2.38843	2.43282	2.42372	2.57417	2.38073	2.44651	2.42447	2.60526	2.64481	2.5905	2.40371	2.38746	2.45659	2.42647	2.33522	2.40357	2.38193	2.41134	2.46276	2.43251	2.35427	2.33914	2.41137	2.41428	2.49934	2.44864	2.40005	2.37006	2.47861	2.457	2.41429	2.50109	2.40354	3.0936	3.08168	3.33934	3.05433	3.11803	3.09392	3.01408	3.12102	2.97868	3.04458	3.02218	3.12065	2.9998	3.08948	3.05249	3.09812	3.17748	3.12562	3.03324	3.00423	3.09749	3.83078	3.72278	3.74365	3.88486	3.7013	3.79348	3.75318	4.5565	3.83641	3.87483	3.92533	3.89319	3.80624	3.88212	3.87574	0.05944	0.0576971	0.0555083	0.0568886	0.0608605	0.0573742	0.0576567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.740317	0.466177	-0.302606	1.6856	-0.417732	0.413101	0.139872	0.280471	0.05944	0.0576971	0.0555083	0.0568886	0.0608605	0.0573742	0.0576567	0.0274358	0.2208832	0.2341927	0.5405465	0.531806	-0.0798165	0.311715	-0.54005	0.216693	-1.55055	0.667338	0.696786
6400	-392.2495	-369.0732	-23.17632	0.59092	0.641864	0.714685	0.667534	0.553404	0.651952	0.643114	1.70622	1.84431	1.99862	3.1533	3.39908	2.35926	1.48996	1.5773	1.72791	2.85797	1.86449	2.24535	1.88912	2.46888	1.83856	2.67701	3.38335	2.28389	2.11063	2.62706	1.92944	2.76481	3.65874	3.38441	3.56835	2.37883	2.51483	2.62601	3.26777	3.4132	3.21908	2.84548	2.79522	3.01704	3.49712	3.87688	3.26173	2.55561	2.73818	2.71709	3.41296	3.4736	3.24558	3.51297	3.79787	4.15683	3.36982	3.06281	3.3136	3.12845	3.67776	3.07497	3.45873	3.00669	3.19654	3.04321	4.39689	3.45521	4.09591	4.05345	4.19922	3.84464	4.56736	4.30178	4.55784	3.51878	3.55896	3.72362	4.17207	4.40293	4.19211	4.29617	4.93494	4.60179	4.84608	3.96769	3.94298	4.13037	4.49788	4.72132	4.45888	4.24743	4.05967	4.32667	4.51537	4.87338	4.31824	3.88587	4.12727	3.97888	4.45267	5.16602	5.60153	4.67479	5.31625	5.22066	5.43274	5.98579	5.07483	5.68562	5.56365	5.77295	5.38203	6.01164	5.66608	5.95981	5.07944	5.01875	5.24145	5.57148	5.85012	5.56021	6.68595	7.10267	7.45552	6.49447	7.18651	6.99098	7.2675	9.11494	0.268823	0.291998	0.325126	0.303676	0.251756	0.296587	0.292567	0.0825186	0.0845846	0.0873469	0.0855823	0.0809164	0.08498	0.0846338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.733297	-0.890822	-0.596752	1.45447	0.347092	0.185853	1.16073	-0.135618	0.0825186	0.0845846	0.0873469	0.0855823	0.0809164	0.08498	0.0846338	0.1639398	0.7085266	0.9820535	0.6357712	0.30022	-0.898706	-0.470399	-0.670334	-0.908551	-1.55854	0.0090037	-1.34885
6500	-395.7811	-369.2567	-26.52445	0.643618	0.684768	0.7422	0.705191	0.612735	0.692818	0.685767	2.02579	2.01619	1.97612	1.58386	1.60775	1.84252	2.14822	2.12227	2.06812	1.58135	1.8997	1.78126	2.08051	1.74596	1.86042	1.62042	1.58751	1.84003	1.85314	1.59143	1.93324	3.00234	2.48837	2.65246	2.65827	3.13884	3.09868	3.06203	2.47514	2.49384	2.66479	2.82357	2.99578	2.89743	2.56281	2.54502	2.79635	2.91593	2.82665	2.9969	2.55312	2.50927	2.69041	2.64581	2.499	2.48008	2.76572	2.52801	2.49584	2.68069	2.48944	2.68439	2.59391	2.90699	2.7481	2.65191	3.57674	4.14881	3.44783	3.58995	3.593	3.94481	3.46416	3.6668	3.63682	3.92566	4.04923	3.96181	3.47952	3.46248	3.67084	3.60171	3.3372	3.55154	3.52394	3.48903	3.64576	3.60007	3.34313	3.32979	3.55139	3.53591	3.77668	3.68475	3.50911	3.45943	3.76772	3.59357	3.51777	3.76093	3.49656	4.66219	4.66983	5.19104	4.52458	4.71528	4.68112	4.49181	4.71061	4.32191	4.52428	4.49497	4.75011	4.42	4.68276	4.61889	4.61678	4.83713	4.74455	4.4597	4.41243	4.68141	5.95774	5.68193	5.77589	6.06923	5.58937	5.85329	5.78122	7.2947	0.614726	0.654028	0.708883	0.673535	0.585229	0.661717	0.654983	0.005038	0.00581907	0.00701773	0.0062307	0.00449394	0.00597942	0.00583883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.575024	-0.64853	-1.50355	0.908596	2.02304	1.21582	0.869896	-0.660559	0.005038	0.00581907	0.00701773	0.0062307	0.00449394	0.00597942	0.00583883	0.08912497	0.2314615	0.1182135	0.6798895	0.344753	-0.464131	-1.63195	1.32506	-1.62122	-1.46858	-1.02114	0.472153
6600	-397.5851	-372.7108	-24.87433	0.75323	0.804909	0.877399	0.83064	0.714621	0.815045	0.806166	1.80298	1.94778	2.13287	5.51709	6.42304	2.75233	1.59839	1.67909	1.82329	4.48287	1.99056	2.61126	1.99069	3.09189	1.96837	3.83896	6.43529	2.62164	2.33652	3.76485	2.06133	2.9183	5.01077	3.82308	4.09653	2.52625	2.65467	2.76188	4.23104	4.47452	3.59662	3.0203	2.95518	3.2154	4.16361	4.96883	3.60807	2.69826	2.89294	2.86592	4.04745	4.36619	3.61668	3.99018	4.96256	6.06338	3.82808	3.65042	4.16018	3.45431	4.7214	3.3149	3.95489	3.20204	3.53012	3.28916	4.83798	3.61705	4.83718	4.39187	4.55871	4.03792	5.21353	4.68194	5.04721	3.67587	3.72299	3.88548	4.64525	4.95402	4.5376	4.67633	5.86748	5.14456	5.5099	4.4787	4.2246	4.44448	5.1479	5.50476	4.92356	4.52054	4.30088	4.63096	5.01544	5.69144	4.68566	4.0796	4.35016	4.19598	4.96016	5.42805	5.96112	4.79448	5.68121	5.46471	5.71029	6.48823	5.28794	6.17163	5.88394	6.14121	5.60266	6.5228	6.04821	6.46559	5.20536	5.16189	5.3964	5.89371	6.2579	5.90033	6.74822	7.21146	7.74821	6.46465	7.29913	7.10095	7.43551	8.84471	0.140649	0.150299	0.163835	0.155103	0.13344	0.152191	0.150533	0.0808409	0.0739799	0.0659265	0.0709331	0.0867321	0.0727529	0.0738258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46813	0.0407264	-0.588652	-1.265	-1.24486	-0.052656	0.931413	0.453893	0.0808409	0.0739799	0.0659265	0.0709331	0.0867321	0.0727529	0.0738258	0.1152355	0.2385867	0.1423714	0.7987737	-1.79347	-0.436081	-1.86454	-0.803773	-0.795523	0.242433	-0.290914	-1.64845
6700	-392.9589	-366.9621	-25.99677	0.505128	0.456507	0.400248	0.435115	0.547319	0.447876	0.455421	2.14153	1.99735	1.83929	1.45319	1.37543	1.59893	2.47762	2.34607	2.14841	1.54241	1.95483	1.68052	1.96016	1.57569	1.98598	1.56468	1.39437	1.64418	1.75151	1.61014	1.89332	2.98223	2.34633	2.44564	2.34184	3.47357	3.29448	3.1455	2.53447	2.44922	2.55438	2.85674	2.95368	2.71689	2.43156	2.28834	2.52591	3.17116	2.94862	3.03951	2.50538	2.42725	2.54965	2.37249	2.34952	2.2075	2.49495	2.66087	2.50115	2.62539	2.42462	2.65838	2.41656	2.72754	2.59019	2.69859	3.37443	4.38734	3.54066	3.59765	3.4907	3.91155	3.32338	3.47928	3.32266	4.21252	4.2388	4.02152	3.55115	3.41169	3.57251	3.45754	3.14428	3.32327	3.17171	3.64595	3.72126	3.5481	3.35914	3.22619	3.41246	3.47982	3.68043	3.44374	3.38182	3.19603	3.5071	3.7612	3.54439	3.74595	3.45046	4.79424	4.56823	5.52081	4.70643	4.83578	4.67468	4.31978	4.90596	4.41816	4.57079	4.4173	4.731	4.33182	4.5761	4.37361	4.886	5.04896	4.81419	4.59334	4.41145	4.66149	6.36515	5.97932	5.88308	6.56591	5.95754	6.19619	5.98204	8.16399	2.55065	2.30513	2.02105	2.19711	2.76369	2.26155	2.29965	0.00198098	0.00192995	0.00186558	0.00190621	0.00202247	0.00192047	0.00192876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.440443	0.354454	-0.912085	1.59475	-0.366347	0.968099	-1.42056	-1.79089	0.00198098	0.00192995	0.00186558	0.00190621	0.00202247	0.00192047	0.00192876	0.172577	0.1896558	0.05710839	0.4618631	0.145907	0.350395	-0.247538	0.373814	-0.602723	-2.6795	-0.733291	1.55173
6800	-389.6861	-369.0551	-20.63103	0.721631	0.766953	0.830131	0.78943	0.687595	0.775814	0.768053	2.2551	2.3372	2.40903	2.50721	2.57107	2.49853	2.1315	2.19059	2.28	2.44602	2.30444	2.41729	2.38688	2.47159	2.2732	2.43586	2.55054	2.46831	2.40387	2.40022	2.35392	3.50016	3.65052	3.66209	3.73059	3.28808	3.37332	3.43837	3.52236	3.58453	3.60293	3.48569	3.51407	3.60454	3.63415	3.7257	3.6746	3.35214	3.43606	3.46948	3.58996	3.60672	3.61507	3.70496	3.66871	3.75509	3.6851	3.46886	3.55241	3.56685	3.62155	3.5417	3.65183	3.60267	3.61261	3.50848	4.91462	4.59625	4.7429	4.78408	4.85038	4.76776	4.90125	4.89594	4.98118	4.58414	4.63387	4.71451	4.76551	4.84666	4.84617	4.87603	4.96658	4.94831	5.03056	4.70045	4.73923	4.8192	4.83058	4.90886	4.89599	4.83015	4.8251	4.92279	4.88982	4.98722	4.92795	4.6897	4.78334	4.78258	4.84853	6.22777	6.3797	6.06833	6.22116	6.23899	6.3214	6.45814	6.18722	6.30871	6.31676	6.39701	6.31632	6.41984	6.38836	6.48397	6.15451	6.17162	6.26422	6.27501	6.36767	6.3405	8.06008	8.16633	8.28238	7.99484	8.14202	8.12684	8.22393	10.6032	3.2168	3.41884	3.70046	3.51903	3.06508	3.45834	3.42374	0.0737496	0.0692046	0.0637141	0.0671483	0.0775663	0.0683794	0.0691012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138548	-0.183093	-0.456856	1.32017	-0.89282	0.282884	0.854973	-0.130533	0.0737496	0.0692046	0.0637141	0.0671483	0.0775663	0.0683794	0.0691012	0.1837321	0.261921	0.1898388	0.7615843	-1.59704	0.927094	-0.706022	0.262138	-0.720352	-0.191356	0.225442	0.92134
6900	-392.3401	-367.3847	-24.95542	0.796354	0.724255	0.640222	0.692384	0.858641	0.711409	0.72264	1.84446	1.78875	1.75921	2.286	2.26616	1.85109	1.91911	1.86474	1.81677	2.27637	1.89428	1.94526	1.6969	1.97996	1.9614	2.18694	2.29878	1.86362	1.87035	2.24575	1.82566	2.69353	3.08901	2.8971	2.87242	2.81175	2.75745	2.71302	3.11917	3.0811	2.91169	2.826	2.68895	2.68826	3.0262	3.06023	2.74002	2.87543	2.86095	2.73458	3.07077	3.07037	2.88275	2.89296	3.13539	3.15773	2.79089	3.08896	3.08848	2.91651	3.17033	2.91661	2.96673	2.68186	2.82437	2.98097	3.85823	3.68184	4.01616	3.89594	3.86153	3.66027	4.01235	3.80228	3.80652	3.8113	3.71072	3.68973	4.03484	4.03096	3.83689	3.85913	4.16355	3.9285	3.92747	4.01032	3.89067	3.87502	4.17705	4.16864	3.95385	3.94156	3.74791	3.76335	3.99153	4.02569	3.71068	3.96825	3.97553	3.79427	4.04278	4.93304	4.91247	4.74307	5.08855	4.93465	4.92732	5.07768	4.93533	5.25732	5.09027	5.08046	4.86845	5.18165	4.93186	4.95191	5.03956	4.89237	4.89407	5.18761	5.20305	4.96886	6.17786	6.37109	6.30349	6.13929	6.4996	6.2963	6.31428	7.91778	0.0513015	0.0466569	0.0412434	0.0446037	0.0553141	0.0458293	0.0465528	0.0774091	0.0721811	0.0659109	0.0698267	0.0818255	0.0712354	0.0720624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47635	0.289388	-0.660018	1.76821	-0.981524	0.780396	-1.33205	1.33405	0.0774091	0.0721811	0.0659109	0.0698267	0.0818255	0.0712354	0.0720624	0.09719831	0.2332888	0.1522829	0.732229	1.97013	-0.21504	-0.495021	0.808618	-0.355213	-0.248314	-1.44158	-1.40817
7000	-388.9997	-367.4338	-21.5659	0.487483	0.465858	0.439183	0.455941	0.505347	0.461889	0.465361	1.13506	1.10727	1.08413	1.11349	1.09107	1.07066	1.17729	1.15478	1.12649	1.13253	1.12874	1.10351	1.08194	1.09201	1.14643	1.12514	1.10045	1.08053	1.09852	1.14306	1.10645	1.66322	1.6696	1.64559	1.62282	1.73356	1.70551	1.68268	1.71138	1.68894	1.66471	1.68362	1.65897	1.63476	1.66702	1.64324	1.62225	1.72619	1.7023	1.67742	1.68542	1.68014	1.65639	1.63245	1.66851	1.64493	1.62485	1.72253	1.69891	1.67494	1.68701	1.68009	1.65509	1.63443	1.64846	1.6979	2.215	2.2768	2.28239	2.25707	2.23435	2.22848	2.23568	2.21262	2.18896	2.29691	2.27111	2.24737	2.27795	2.25452	2.23131	2.22537	2.23546	2.21302	2.18951	2.29302	2.26787	2.24432	2.27764	2.25435	2.23178	2.24761	2.22477	2.20025	2.23594	2.21171	2.19141	2.29034	2.26605	2.24305	2.2542	2.87184	2.82532	2.8866	2.89203	2.86798	2.84439	2.82425	2.88241	2.89034	2.86683	2.84336	2.83701	2.84618	2.82457	2.8003	2.90393	2.88006	2.85574	2.88894	2.86487	2.84314	3.5595	3.55664	3.51221	3.57144	3.57785	3.55564	3.53124	4.37369	0.305311	0.291767	0.275061	0.285557	0.3165	0.289281	0.291456	0.0200294	0.0207921	0.0218269	0.0211639	0.0194443	0.0209392	0.0208104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0350529	-0.122596	-1.03254	2.36003	0.524584	-0.21246	-0.636872	0.166156	0.0200294	0.0207921	0.0218269	0.0211639	0.0194443	0.0209392	0.0208104	0.03812144	0.9890832	0.08196331	0.4683025	0.504815	-0.300587	-0.369314	-0.191639	-0.228428	-1.20404	-1.06537	-0.0996811
7100	-387.2868	-366.1792	-21.10757	0.595328	0.583749	0.569037	0.578337	0.60468	0.581591	0.58348	1.31975	1.31733	1.32423	1.51982	1.53092	1.37254	1.3148	1.31092	1.31187	1.4981	1.3448	1.38665	1.3006	1.41013	1.35632	1.46884	1.53709	1.36999	1.35957	1.47681	1.33516	1.9795	2.13783	2.0763	2.0853	1.97169	1.9699	1.97033	2.11362	2.11682	2.06503	2.01866	1.98093	2.00035	2.11399	2.14846	2.03124	2.00277	2.01621	1.98312	2.11574	2.12175	2.06207	2.08622	2.15839	2.18779	2.05034	2.09251	2.11203	2.05913	2.15598	2.05843	2.0999	1.998	2.04652	2.06876	2.76293	2.64058	2.77241	2.74199	2.74677	2.67199	2.81148	2.74206	2.76362	2.67845	2.65655	2.66716	2.78394	2.80198	2.73949	2.75533	2.87413	2.79386	2.81313	2.76188	2.7317	2.74464	2.8427	2.85877	2.78727	2.77277	2.71046	2.73689	2.80288	2.83741	2.72245	2.74703	2.76992	2.71298	2.80753	3.46163	3.49343	3.37413	3.5108	3.46575	3.48229	3.56216	3.45463	3.58109	3.53033	3.5458	3.46633	3.58894	3.50227	3.53069	3.48153	3.43939	3.45986	3.55424	3.58066	3.50074	4.27492	4.35584	4.36717	4.25018	4.39328	4.32677	4.35431	5.30025	22.1429	21.7122	21.165	21.5109	22.4907	21.6319	21.7021	0.0565254	0.0549124	0.0528851	0.0541638	0.0578357	0.0546134	0.0548751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476109	1.07957	-0.101678	0.703396	-0.406332	-1.58869	-0.275698	0.242462	0.0565254	0.0549124	0.0528851	0.0541638	0.0578357	0.0546134	0.0548751	0.04222079	0.06909957	0.1649438	0.5850735	0.832453	0.255983	0.132919	-0.108795	-0.59498	-0.592124	1.50507	1.61476
7200	-389.6667	-365.0097	-24.65703	0.546782	0.530078	0.509129	0.522335	0.560413	0.526985	0.529691	1.61228	1.59461	1.5824	1.64086	1.6268	1.58556	1.63465	1.62045	1.60417	1.6505	1.61613	1.61045	1.57403	1.60769	1.63019	1.64089	1.63428	1.59151	1.60091	1.65423	1.59955	2.39462	2.43933	2.41014	2.39705	2.43366	2.41667	2.40345	2.46218	2.44809	2.41973	2.41932	2.39238	2.38336	2.43205	2.42231	2.38348	2.44038	2.43035	2.40417	2.44397	2.44317	2.41328	2.40375	2.44115	2.4307	2.38898	2.46427	2.45374	2.42465	2.45268	2.42807	2.42179	2.38247	2.40399	2.44178	3.25954	3.26067	3.30654	3.28169	3.26837	3.24168	3.28379	3.25173	3.24138	3.28603	3.26261	3.25208	3.30524	3.29422	3.26273	3.26402	3.29808	3.26401	3.25319	3.31032	3.28498	3.27408	3.31968	3.30819	3.27472	3.28329	3.25085	3.24287	3.2812	3.27268	3.23202	3.30361	3.29496	3.26308	3.29356	4.26503	4.2415	4.24402	4.29062	4.26189	4.25124	4.2582	4.26901	4.30908	4.2787	4.26767	4.24194	4.27852	4.24208	4.23352	4.29047	4.26138	4.25271	4.29847	4.28937	4.25342	5.48613	5.50794	5.47822	5.48599	5.5305	5.49623	5.48801	7.12697	0.589034	0.571039	0.548471	0.562698	0.603718	0.567707	0.570622	0.00297717	0.00294392	0.00290126	0.00292828	0.00300384	0.00293769	0.00294314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0347082	-0.199093	-0.44781	2.3834	-0.157637	0.415805	-0.435515	0.467501	0.00297717	0.00294392	0.00290126	0.00292828	0.00300384	0.00293769	0.00294314	0.1186795	0.3274181	0.09433311	0.5319787	-0.961845	0.0833087	-0.506811	0.672181	-2.16784	-1.25403	1.02184	-1.50938
