Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
49000	-694.4021	-693.3282	-1.073883	1.068587	0.00529585	0.00529585	0.07387343	0.9261266	1e-06	0.0738734	1e-06	1e-06	0.926127	1e-06	0.0738734	0.926127
49500	-659.3803	-658.1289	-1.251355	1.07584	0.175515	0.175515	0.06057909	0.9394209	1e-06	0.0605791	1e-06	1e-06	0.939421	1e-06	0.0605791	0.939421
50000	-675.3864	-674.0722	-1.314224	1.187326	0.126898	0.126898	0.0661477	0.9338523	1e-06	0.0661477	1e-06	1e-06	0.933852	1e-06	0.0661477	0.933852
50500	-653.3805	-652.4391	-0.9413934	0.9254701	0.0159233	0.0159233	0.07787897	0.922121	1e-06	0.077879	1e-06	1e-06	0.922121	1e-06	0.077879	0.922121
51000	-707.8176	-706.4753	-1.342355	1.077609	0.264746	0.264746	0.07236332	0.9276367	1e-06	0.0723633	1e-06	1e-06	0.927637	1e-06	0.0723633	0.927637
51500	-648.3277	-647.5933	-0.7344173	0.7197879	0.0146294	0.0146294	0.08135149	0.9186485	1e-06	0.0813515	1e-06	1e-06	0.918649	1e-06	0.0813515	0.918649
52000	-688.0296	-686.8702	-1.159398	1.158367	0.00103058	0.00103058	0.06676289	0.9332371	1e-06	0.0667629	1e-06	1e-06	0.933237	1e-06	0.0667629	0.933237
52500	-653.5947	-652.4531	-1.141568	1.009322	0.132246	0.132246	0.06785233	0.9321477	1e-06	0.0678523	1e-06	1e-06	0.932148	1e-06	0.0678523	0.932148
53000	-675.4158	-674.2056	-1.210169	0.9857799	0.224389	0.224389	0.09965225	0.9003478	1e-06	0.0996522	1e-06	1e-06	0.900348	1e-06	0.0996522	0.900348
53500	-651.381	-650.1832	-1.1978	1.066555	0.131244	0.131244	0.05663534	0.9433647	1e-06	0.0566353	1e-06	1e-06	0.943365	1e-06	0.0566353	0.943365
54000	-686.1173	-685.0909	-1.02645	1.002785	0.0236645	0.0236645	0.07955619	0.9204438	1e-06	0.0795562	1e-06	1e-06	0.920444	1e-06	0.0795562	0.920444
54500	-662.2355	-660.7678	-1.467714	1.048451	0.419263	0.419263	0.06427229	0.9357277	1e-06	0.0642723	1e-06	1e-06	0.935728	1e-06	0.0642723	0.935728
55000	-671.9067	-670.8323	-1.074355	1.013421	0.0609347	0.0609347	0.07190454	0.9280955	1e-06	0.0719045	1e-06	1e-06	0.928095	1e-06	0.0719045	0.928095
55500	-740.196	-738.8094	-1.386576	1.227048	0.159528	0.159528	0.06780332	0.9321967	1e-06	0.0678033	1e-06	1e-06	0.932197	1e-06	0.0678033	0.932197
56000	-679.9454	-678.6995	-1.24587	1.079691	0.16618	0.16618	0.06153103	0.938469	1e-06	0.061531	1e-06	1e-06	0.938469	1e-06	0.061531	0.938469
56500	-681.2166	-679.9695	-1.247038	1.041845	0.205194	0.205194	0.06338793	0.9366121	1e-06	0.0633879	1e-06	1e-06	0.936612	1e-06	0.0633879	0.936612
57000	-683.5433	-682.3766	-1.166707	1.13761	0.0290963	0.0290963	0.05956501	0.940435	1e-06	0.059565	1e-06	1e-06	0.940435	1e-06	0.059565	0.940435
57500	-687.2327	-685.9971	-1.235598	1.10486	0.130738	0.130738	0.06521209	0.9347879	1e-06	0.0652121	1e-06	1e-06	0.934788	1e-06	0.0652121	0.934788
58000	-713.9192	-712.7161	-1.203121	1.111952	0.0911693	0.0911693	0.06783913	0.9321609	1e-06	0.0678391	1e-06	1e-06	0.932161	1e-06	0.0678391	0.932161
58500	-705.1724	-704.1406	-1.031761	1.020941	0.0108201	0.0108201	0.086956	0.913044	1e-06	0.086956	1e-06	1e-06	0.913044	1e-06	0.086956	0.913044
59000	-642.5306	-641.4996	-1.030983	1.029898	0.00108485	0.00108485	0.06156331	0.9384367	1e-06	0.0615633	1e-06	1e-06	0.938437	1e-06	0.0615633	0.938437
59500	-696.3714	-695.2115	-1.159961	1.150446	0.00951478	0.00951478	0.07628115	0.9237189	1e-06	0.0762811	1e-06	1e-06	0.923719	1e-06	0.0762811	0.923719
60000	-642.824	-641.9269	-0.8971029	0.8925114	0.00459148	0.00459148	0.07793586	0.9220641	1e-06	0.0779359	1e-06	1e-06	0.922064	1e-06	0.0779359	0.922064
