Iteration	Posterior	Likelihood	Prior	clock_host	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
80800	-1146.212	-1145.72	-0.4926128	0.4926128	0.06000461	0.9399954	1e-06	0.0600046	1e-06	1e-06	0.939995	1e-06	0.0600046	0.939995
80850	-1067.858	-1067.375	-0.482382	0.482382	0.05394341	0.9460566	1e-06	0.0539434	1e-06	1e-06	0.946057	1e-06	0.0539434	0.946057
80900	-1134.904	-1134.386	-0.517891	0.517891	0.0504712	0.9495288	1e-06	0.0504712	1e-06	1e-06	0.949529	1e-06	0.0504712	0.949529
80950	-1136.094	-1135.648	-0.4457488	0.4457488	0.05248634	0.9475137	1e-06	0.0524863	1e-06	1e-06	0.947514	1e-06	0.0524863	0.947514
81000	-1112.67	-1112.253	-0.4168889	0.4168889	0.05248476	0.9475152	1e-06	0.0524848	1e-06	1e-06	0.947515	1e-06	0.0524848	0.947515
81050	-1117.208	-1116.784	-0.423326	0.423326	0.05841477	0.9415852	1e-06	0.0584148	1e-06	1e-06	0.941585	1e-06	0.0584148	0.941585
81100	-1114.217	-1113.766	-0.4504911	0.4504911	0.05680445	0.9431955	1e-06	0.0568045	1e-06	1e-06	0.943196	1e-06	0.0568045	0.943196
81150	-1126.187	-1125.68	-0.5071494	0.5071494	0.05622339	0.9437766	1e-06	0.0562234	1e-06	1e-06	0.943777	1e-06	0.0562234	0.943777
81200	-1162.098	-1161.574	-0.5237715	0.5237715	0.04634275	0.9536572	1e-06	0.0463428	1e-06	1e-06	0.953657	1e-06	0.0463428	0.953657
81250	-1122.743	-1122.288	-0.4547639	0.4547639	0.05730705	0.942693	1e-06	0.057307	1e-06	1e-06	0.942693	1e-06	0.057307	0.942693
81300	-1110.576	-1110.101	-0.4755083	0.4755083	0.05243857	0.9475614	1e-06	0.0524386	1e-06	1e-06	0.947561	1e-06	0.0524386	0.947561
81350	-1134.665	-1134.18	-0.4851464	0.4851464	0.05301375	0.9469863	1e-06	0.0530137	1e-06	1e-06	0.946986	1e-06	0.0530137	0.946986
81400	-1121.212	-1120.745	-0.4661679	0.4661679	0.05553805	0.9444619	1e-06	0.0555381	1e-06	1e-06	0.944462	1e-06	0.0555381	0.944462
81450	-1142.431	-1141.927	-0.5043831	0.5043831	0.04850881	0.9514912	1e-06	0.0485088	1e-06	1e-06	0.951491	1e-06	0.0485088	0.951491
81500	-1084.564	-1084.072	-0.492325	0.492325	0.04872201	0.951278	1e-06	0.048722	1e-06	1e-06	0.951278	1e-06	0.048722	0.951278
81550	-1232.226	-1231.763	-0.4626342	0.4626342	0.06357201	0.936428	1e-06	0.063572	1e-06	1e-06	0.936428	1e-06	0.063572	0.936428
81600	-1162.859	-1162.337	-0.5219815	0.5219815	0.05821408	0.9417859	1e-06	0.0582141	1e-06	1e-06	0.941786	1e-06	0.0582141	0.941786
81650	-1085.988	-1085.507	-0.4808651	0.4808651	0.04720524	0.9527948	1e-06	0.0472052	1e-06	1e-06	0.952795	1e-06	0.0472052	0.952795
81700	-1196.057	-1195.518	-0.5390896	0.5390896	0.0568274	0.9431726	1e-06	0.0568274	1e-06	1e-06	0.943173	1e-06	0.0568274	0.943173
81750	-1217.663	-1217.12	-0.5435673	0.5435673	0.05576418	0.9442358	1e-06	0.0557642	1e-06	1e-06	0.944236	1e-06	0.0557642	0.944236
81800	-1141.538	-1141.093	-0.4447711	0.4447711	0.04747293	0.9525271	1e-06	0.0474729	1e-06	1e-06	0.952527	1e-06	0.0474729	0.952527
81850	-1178.058	-1177.479	-0.5788215	0.5788215	0.04277996	0.95722	1e-06	0.04278	1e-06	1e-06	0.95722	1e-06	0.04278	0.95722
81900	-1255.875	-1255.279	-0.5962664	0.5962664	0.04424249	0.9557575	1e-06	0.0442425	1e-06	1e-06	0.955758	1e-06	0.0442425	0.955758
81950	-1141.779	-1141.286	-0.4937268	0.4937268	0.0478026	0.9521974	1e-06	0.0478026	1e-06	1e-06	0.952197	1e-06	0.0478026	0.952197
82000	-1293.91	-1293.372	-0.5382186	0.5382186	0.0501916	0.9498084	1e-06	0.0501916	1e-06	1e-06	0.949808	1e-06	0.0501916	0.949808
82050	-1111.618	-1111.088	-0.5304539	0.5304539	0.04349371	0.9565063	1e-06	0.0434937	1e-06	1e-06	0.956506	1e-06	0.0434937	0.956506
82100	-1222.047	-1221.546	-0.5003875	0.5003875	0.05477942	0.9452206	1e-06	0.0547794	1e-06	1e-06	0.945221	1e-06	0.0547794	0.945221
82150	-1199.167	-1198.683	-0.4837222	0.4837222	0.05237507	0.9476249	1e-06	0.0523751	1e-06	1e-06	0.947625	1e-06	0.0523751	0.947625
82200	-1150.433	-1149.913	-0.5200585	0.5200585	0.04393334	0.9560667	1e-06	0.0439333	1e-06	1e-06	0.956067	1e-06	0.0439333	0.956067
82250	-1050.357	-1049.915	-0.4424802	0.4424802	0.04455158	0.9554484	1e-06	0.0445516	1e-06	1e-06	0.955448	1e-06	0.0445516	0.955448
82300	-1147.344	-1146.829	-0.514954	0.514954	0.04616917	0.9538308	1e-06	0.0461692	1e-06	1e-06	0.953831	1e-06	0.0461692	0.953831
82350	-1159.646	-1159.086	-0.5597312	0.5597312	0.03978918	0.9602108	1e-06	0.0397892	1e-06	1e-06	0.960211	1e-06	0.0397892	0.960211
82400	-1256.561	-1255.99	-0.5707714	0.5707714	0.04929975	0.9507002	1e-06	0.0492998	1e-06	1e-06	0.9507	1e-06	0.0492998	0.9507
82450	-1184.619	-1184.071	-0.5472266	0.5472266	0.05416966	0.9458303	1e-06	0.0541697	1e-06	1e-06	0.94583	1e-06	0.0541697	0.94583
82500	-1208.824	-1208.318	-0.5065348	0.5065348	0.05507573	0.9449243	1e-06	0.0550757	1e-06	1e-06	0.944924	1e-06	0.0550757	0.944924
82550	-1233.73	-1233.222	-0.5077168	0.5077168	0.05176001	0.94824	1e-06	0.05176	1e-06	1e-06	0.94824	1e-06	0.05176	0.94824
82600	-1185.56	-1185.039	-0.5208297	0.5208297	0.05206857	0.9479314	1e-06	0.0520686	1e-06	1e-06	0.947931	1e-06	0.0520686	0.947931
82650	-1184.466	-1183.954	-0.5119631	0.5119631	0.04341215	0.9565879	1e-06	0.0434121	1e-06	1e-06	0.956588	1e-06	0.0434121	0.956588
82700	-1203.989	-1203.476	-0.5138089	0.5138089	0.05075592	0.9492441	1e-06	0.0507559	1e-06	1e-06	0.949244	1e-06	0.0507559	0.949244
82750	-1196.043	-1195.501	-0.5414744	0.5414744	0.04807518	0.9519248	1e-06	0.0480752	1e-06	1e-06	0.951925	1e-06	0.0480752	0.951925
82800	-1160.377	-1159.838	-0.5388302	0.5388302	0.04973403	0.950266	1e-06	0.049734	1e-06	1e-06	0.950266	1e-06	0.049734	0.950266
82850	-1201.644	-1201.105	-0.5389681	0.5389681	0.04699616	0.9530038	1e-06	0.0469962	1e-06	1e-06	0.953004	1e-06	0.0469962	0.953004
82900	-1278.752	-1278.188	-0.5632422	0.5632422	0.04915965	0.9508403	1e-06	0.0491597	1e-06	1e-06	0.95084	1e-06	0.0491597	0.95084
82950	-1304.351	-1303.781	-0.5698307	0.5698307	0.05557209	0.9444279	1e-06	0.0555721	1e-06	1e-06	0.944428	1e-06	0.0555721	0.944428
83000	-1150.604	-1150.079	-0.5243838	0.5243838	0.0456843	0.9543157	1e-06	0.0456843	1e-06	1e-06	0.954316	1e-06	0.0456843	0.954316
83050	-1289.249	-1288.642	-0.6072467	0.6072467	0.04237528	0.9576247	1e-06	0.0423753	1e-06	1e-06	0.957625	1e-06	0.0423753	0.957625
83100	-1310.19	-1309.585	-0.6056084	0.6056084	0.04931063	0.9506894	1e-06	0.0493106	1e-06	1e-06	0.950689	1e-06	0.0493106	0.950689
83150	-1157.926	-1157.35	-0.5764809	0.5764809	0.03751089	0.9624891	1e-06	0.0375109	1e-06	1e-06	0.962489	1e-06	0.0375109	0.962489
83200	-1123.541	-1123.026	-0.5145075	0.5145075	0.0465738	0.9534262	1e-06	0.0465738	1e-06	1e-06	0.953426	1e-06	0.0465738	0.953426
83250	-1135.079	-1134.601	-0.4781638	0.4781638	0.05084856	0.9491514	1e-06	0.0508486	1e-06	1e-06	0.949151	1e-06	0.0508486	0.949151
83300	-1205.038	-1204.571	-0.4669009	0.4669009	0.05033737	0.9496626	1e-06	0.0503374	1e-06	1e-06	0.949663	1e-06	0.0503374	0.949663
83350	-1249.023	-1248.426	-0.5972371	0.5972371	0.04908761	0.9509124	1e-06	0.0490876	1e-06	1e-06	0.950912	1e-06	0.0490876	0.950912
83400	-1124.633	-1124.115	-0.5174842	0.5174842	0.03926291	0.9607371	1e-06	0.0392629	1e-06	1e-06	0.960737	1e-06	0.0392629	0.960737
83450	-1245.667	-1245.132	-0.5353799	0.5353799	0.05697308	0.9430269	1e-06	0.0569731	1e-06	1e-06	0.943027	1e-06	0.0569731	0.943027
83500	-1285.346	-1284.769	-0.5774171	0.5774171	0.04959455	0.9504054	1e-06	0.0495946	1e-06	1e-06	0.950405	1e-06	0.0495946	0.950405
83550	-1227.913	-1227.388	-0.5249076	0.5249076	0.0523974	0.9476026	1e-06	0.0523974	1e-06	1e-06	0.947603	1e-06	0.0523974	0.947603
83600	-1215.952	-1215.443	-0.5083583	0.5083583	0.04915031	0.9508497	1e-06	0.0491503	1e-06	1e-06	0.95085	1e-06	0.0491503	0.95085
83650	-1168.258	-1167.786	-0.4721018	0.4721018	0.0482095	0.9517905	1e-06	0.0482095	1e-06	1e-06	0.95179	1e-06	0.0482095	0.95179
83700	-1218.362	-1217.845	-0.5176985	0.5176985	0.05403541	0.9459646	1e-06	0.0540354	1e-06	1e-06	0.945965	1e-06	0.0540354	0.945965
83750	-1244.602	-1244.038	-0.564482	0.564482	0.05730991	0.9426901	1e-06	0.0573099	1e-06	1e-06	0.94269	1e-06	0.0573099	0.94269
83800	-1158.257	-1157.766	-0.4916382	0.4916382	0.046662	0.953338	1e-06	0.046662	1e-06	1e-06	0.953338	1e-06	0.046662	0.953338
83850	-1204.293	-1203.757	-0.5354767	0.5354767	0.05266851	0.9473315	1e-06	0.0526685	1e-06	1e-06	0.947331	1e-06	0.0526685	0.947331
83900	-1100.67	-1100.131	-0.5390343	0.5390343	0.04666272	0.9533373	1e-06	0.0466627	1e-06	1e-06	0.953337	1e-06	0.0466627	0.953337
83950	-1200.091	-1199.537	-0.5537143	0.5537143	0.05041786	0.9495821	1e-06	0.0504179	1e-06	1e-06	0.949582	1e-06	0.0504179	0.949582
84000	-1201.991	-1201.429	-0.5623462	0.5623462	0.04169716	0.9583028	1e-06	0.0416972	1e-06	1e-06	0.958303	1e-06	0.0416972	0.958303
84050	-1278.459	-1277.88	-0.5789341	0.5789341	0.04864908	0.9513509	1e-06	0.0486491	1e-06	1e-06	0.951351	1e-06	0.0486491	0.951351
84100	-1133.946	-1133.472	-0.4737546	0.4737546	0.04700724	0.9529928	1e-06	0.0470072	1e-06	1e-06	0.952993	1e-06	0.0470072	0.952993
84150	-1209.856	-1209.327	-0.5290336	0.5290336	0.05479942	0.9452006	1e-06	0.0547994	1e-06	1e-06	0.945201	1e-06	0.0547994	0.945201
84200	-1288.14	-1287.63	-0.5100359	0.5100359	0.06838183	0.9316182	1e-06	0.0683818	1e-06	1e-06	0.931618	1e-06	0.0683818	0.931618
84250	-1143.163	-1142.67	-0.4933487	0.4933487	0.05530748	0.9446925	1e-06	0.0553075	1e-06	1e-06	0.944693	1e-06	0.0553075	0.944693
84300	-1117.275	-1116.764	-0.5114683	0.5114683	0.04045129	0.9595487	1e-06	0.0404513	1e-06	1e-06	0.959549	1e-06	0.0404513	0.959549
84350	-1126.424	-1125.948	-0.4758384	0.4758384	0.0502361	0.9497639	1e-06	0.0502361	1e-06	1e-06	0.949764	1e-06	0.0502361	0.949764
84400	-1158.016	-1157.532	-0.4840972	0.4840972	0.05190722	0.9480928	1e-06	0.0519072	1e-06	1e-06	0.948093	1e-06	0.0519072	0.948093
84450	-1179.323	-1178.887	-0.435416	0.435416	0.0578736	0.9421264	1e-06	0.0578736	1e-06	1e-06	0.942126	1e-06	0.0578736	0.942126
84500	-1171.918	-1171.464	-0.4545209	0.4545209	0.06353697	0.936463	1e-06	0.063537	1e-06	1e-06	0.936463	1e-06	0.063537	0.936463
84550	-1157.043	-1156.58	-0.463343	0.463343	0.05352705	0.9464729	1e-06	0.0535271	1e-06	1e-06	0.946473	1e-06	0.0535271	0.946473
84600	-1318.16	-1317.63	-0.5300442	0.5300442	0.05823812	0.9417619	1e-06	0.0582381	1e-06	1e-06	0.941762	1e-06	0.0582381	0.941762
84650	-1086.587	-1086.133	-0.4537721	0.4537721	0.05362406	0.9463759	1e-06	0.0536241	1e-06	1e-06	0.946376	1e-06	0.0536241	0.946376
84700	-1133.05	-1132.536	-0.5139819	0.5139819	0.05071642	0.9492836	1e-06	0.0507164	1e-06	1e-06	0.949284	1e-06	0.0507164	0.949284
84750	-1095.407	-1094.969	-0.4378086	0.4378086	0.06055088	0.9394491	1e-06	0.0605509	1e-06	1e-06	0.939449	1e-06	0.0605509	0.939449
84800	-1100.956	-1100.487	-0.469198	0.469198	0.05040211	0.9495979	1e-06	0.0504021	1e-06	1e-06	0.949598	1e-06	0.0504021	0.949598
84850	-1210.658	-1210.151	-0.5067019	0.5067019	0.05428148	0.9457185	1e-06	0.0542815	1e-06	1e-06	0.945719	1e-06	0.0542815	0.945719
84900	-1067.301	-1066.908	-0.3933599	0.3933599	0.05729281	0.9427072	1e-06	0.0572928	1e-06	1e-06	0.942707	1e-06	0.0572928	0.942707
84950	-1154.697	-1154.263	-0.4335042	0.4335042	0.05137122	0.9486288	1e-06	0.0513712	1e-06	1e-06	0.948629	1e-06	0.0513712	0.948629
85000	-1172.929	-1172.449	-0.4800473	0.4800473	0.04991285	0.9500872	1e-06	0.0499128	1e-06	1e-06	0.950087	1e-06	0.0499128	0.950087
85050	-1247.166	-1246.633	-0.5333972	0.5333972	0.05175525	0.9482448	1e-06	0.0517552	1e-06	1e-06	0.948245	1e-06	0.0517552	0.948245
85100	-1053.565	-1053.188	-0.376485	0.376485	0.06052537	0.9394746	1e-06	0.0605254	1e-06	1e-06	0.939475	1e-06	0.0605254	0.939475
85150	-1091.322	-1090.855	-0.4671864	0.4671864	0.05270778	0.9472922	1e-06	0.0527078	1e-06	1e-06	0.947292	1e-06	0.0527078	0.947292
85200	-1063.05	-1062.623	-0.4271459	0.4271459	0.05627021	0.9437298	1e-06	0.0562702	1e-06	1e-06	0.94373	1e-06	0.0562702	0.94373
85250	-1190.847	-1190.341	-0.5054135	0.5054135	0.05674566	0.9432543	1e-06	0.0567457	1e-06	1e-06	0.943254	1e-06	0.0567457	0.943254
85300	-1121.269	-1120.833	-0.4358867	0.4358867	0.07458932	0.9254107	1e-06	0.0745893	1e-06	1e-06	0.925411	1e-06	0.0745893	0.925411
85350	-1063.433	-1062.936	-0.4973471	0.4973471	0.04940794	0.9505921	1e-06	0.0494079	1e-06	1e-06	0.950592	1e-06	0.0494079	0.950592
85400	-1104.778	-1104.272	-0.5057358	0.5057358	0.0494667	0.9505333	1e-06	0.0494667	1e-06	1e-06	0.950533	1e-06	0.0494667	0.950533
85450	-1130.188	-1129.729	-0.4592087	0.4592087	0.06071201	0.939288	1e-06	0.060712	1e-06	1e-06	0.939288	1e-06	0.060712	0.939288
85500	-1086.843	-1086.383	-0.4603192	0.4603192	0.04920967	0.9507903	1e-06	0.0492097	1e-06	1e-06	0.95079	1e-06	0.0492097	0.95079
85550	-1093.708	-1093.224	-0.4844857	0.4844857	0.05753798	0.942462	1e-06	0.057538	1e-06	1e-06	0.942462	1e-06	0.057538	0.942462
85600	-1074.325	-1073.873	-0.4520183	0.4520183	0.05544477	0.9445552	1e-06	0.0554448	1e-06	1e-06	0.944555	1e-06	0.0554448	0.944555
85650	-1132.191	-1131.671	-0.520327	0.520327	0.04780163	0.9521984	1e-06	0.0478016	1e-06	1e-06	0.952198	1e-06	0.0478016	0.952198
85700	-1073.33	-1072.877	-0.4531292	0.4531292	0.05811349	0.9418865	1e-06	0.0581135	1e-06	1e-06	0.941887	1e-06	0.0581135	0.941887
85750	-1123.918	-1123.5	-0.4178704	0.4178704	0.06309135	0.9369086	1e-06	0.0630914	1e-06	1e-06	0.936909	1e-06	0.0630914	0.936909
85800	-1169.978	-1169.552	-0.4261487	0.4261487	0.06972401	0.930276	1e-06	0.069724	1e-06	1e-06	0.930276	1e-06	0.069724	0.930276
85850	-1159.315	-1158.866	-0.4490392	0.4490392	0.06575796	0.934242	1e-06	0.065758	1e-06	1e-06	0.934242	1e-06	0.065758	0.934242
85900	-1098.029	-1097.65	-0.378778	0.378778	0.06144579	0.9385542	1e-06	0.0614458	1e-06	1e-06	0.938554	1e-06	0.0614458	0.938554
85950	-1174.693	-1174.168	-0.5246438	0.5246438	0.04941978	0.9505802	1e-06	0.0494198	1e-06	1e-06	0.95058	1e-06	0.0494198	0.95058
86000	-1204.428	-1203.905	-0.5233843	0.5233843	0.05565064	0.9443494	1e-06	0.0556506	1e-06	1e-06	0.944349	1e-06	0.0556506	0.944349
86050	-1214.461	-1213.987	-0.4741205	0.4741205	0.06034093	0.9396591	1e-06	0.0603409	1e-06	1e-06	0.939659	1e-06	0.0603409	0.939659
86100	-1148.032	-1147.561	-0.4709431	0.4709431	0.04949445	0.9505055	1e-06	0.0494945	1e-06	1e-06	0.950506	1e-06	0.0494945	0.950506
86150	-1155.318	-1154.902	-0.4154118	0.4154118	0.06405611	0.9359439	1e-06	0.0640561	1e-06	1e-06	0.935944	1e-06	0.0640561	0.935944
86200	-1109.862	-1109.395	-0.4678762	0.4678762	0.05683794	0.9431621	1e-06	0.0568379	1e-06	1e-06	0.943162	1e-06	0.0568379	0.943162
86250	-1229.922	-1229.477	-0.4451169	0.4451169	0.06073837	0.9392616	1e-06	0.0607384	1e-06	1e-06	0.939262	1e-06	0.0607384	0.939262
86300	-1114.998	-1114.595	-0.4034694	0.4034694	0.06244557	0.9375544	1e-06	0.0624456	1e-06	1e-06	0.937554	1e-06	0.0624456	0.937554
86350	-1078.798	-1078.365	-0.4334859	0.4334859	0.0579071	0.9420929	1e-06	0.0579071	1e-06	1e-06	0.942093	1e-06	0.0579071	0.942093
86400	-1165.494	-1165.006	-0.4871618	0.4871618	0.0520127	0.9479873	1e-06	0.0520127	1e-06	1e-06	0.947987	1e-06	0.0520127	0.947987
86450	-1084.983	-1084.545	-0.4383161	0.4383161	0.05637589	0.9436241	1e-06	0.0563759	1e-06	1e-06	0.943624	1e-06	0.0563759	0.943624
86500	-1175.509	-1175.057	-0.4518247	0.4518247	0.06384688	0.9361531	1e-06	0.0638469	1e-06	1e-06	0.936153	1e-06	0.0638469	0.936153
86550	-1067.368	-1066.977	-0.390763	0.390763	0.0637685	0.9362315	1e-06	0.0637685	1e-06	1e-06	0.936231	1e-06	0.0637685	0.936231
86600	-1166.066	-1165.564	-0.502018	0.502018	0.05168705	0.948313	1e-06	0.051687	1e-06	1e-06	0.948313	1e-06	0.051687	0.948313
86650	-1167.459	-1166.958	-0.5010069	0.5010069	0.0526851	0.9473149	1e-06	0.0526851	1e-06	1e-06	0.947315	1e-06	0.0526851	0.947315
86700	-1098.534	-1098.035	-0.4987405	0.4987405	0.04648696	0.953513	1e-06	0.046487	1e-06	1e-06	0.953513	1e-06	0.046487	0.953513
86750	-1142.715	-1142.248	-0.4663217	0.4663217	0.05176066	0.9482393	1e-06	0.0517607	1e-06	1e-06	0.948239	1e-06	0.0517607	0.948239
86800	-1179.07	-1178.628	-0.4413796	0.4413796	0.06130897	0.938691	1e-06	0.061309	1e-06	1e-06	0.938691	1e-06	0.061309	0.938691
86850	-1155.748	-1155.274	-0.4745746	0.4745746	0.06152596	0.938474	1e-06	0.061526	1e-06	1e-06	0.938474	1e-06	0.061526	0.938474
86900	-1128.209	-1127.806	-0.4030844	0.4030844	0.06248069	0.9375193	1e-06	0.0624807	1e-06	1e-06	0.937519	1e-06	0.0624807	0.937519
86950	-1161.998	-1161.46	-0.5376531	0.5376531	0.05041612	0.9495839	1e-06	0.0504161	1e-06	1e-06	0.949584	1e-06	0.0504161	0.949584
87000	-1077.181	-1076.782	-0.3993345	0.3993345	0.0673587	0.9326413	1e-06	0.0673587	1e-06	1e-06	0.932641	1e-06	0.0673587	0.932641
87050	-1162.341	-1161.877	-0.4637014	0.4637014	0.05985746	0.9401425	1e-06	0.0598575	1e-06	1e-06	0.940143	1e-06	0.0598575	0.940143
87100	-1097.073	-1096.622	-0.4510843	0.4510843	0.05723648	0.9427635	1e-06	0.0572365	1e-06	1e-06	0.942764	1e-06	0.0572365	0.942764
87150	-1052.096	-1051.648	-0.4470798	0.4470798	0.05757202	0.942428	1e-06	0.057572	1e-06	1e-06	0.942428	1e-06	0.057572	0.942428
87200	-1081.658	-1081.291	-0.3670785	0.3670785	0.06624715	0.9337528	1e-06	0.0662472	1e-06	1e-06	0.933753	1e-06	0.0662472	0.933753
87250	-1284.831	-1284.371	-0.4593333	0.4593333	0.07364354	0.9263565	1e-06	0.0736435	1e-06	1e-06	0.926356	1e-06	0.0736435	0.926356
87300	-1068.5	-1068.081	-0.4187076	0.4187076	0.06266829	0.9373317	1e-06	0.0626683	1e-06	1e-06	0.937332	1e-06	0.0626683	0.937332
87350	-1160.96	-1160.467	-0.4935395	0.4935395	0.06121749	0.9387825	1e-06	0.0612175	1e-06	1e-06	0.938783	1e-06	0.0612175	0.938783
87400	-1063.128	-1062.669	-0.4586507	0.4586507	0.05172246	0.9482775	1e-06	0.0517225	1e-06	1e-06	0.948278	1e-06	0.0517225	0.948278
87450	-1100.565	-1100.065	-0.5002213	0.5002213	0.04578483	0.9542152	1e-06	0.0457848	1e-06	1e-06	0.954215	1e-06	0.0457848	0.954215
87500	-1100.581	-1100.155	-0.4265174	0.4265174	0.05904712	0.9409529	1e-06	0.0590471	1e-06	1e-06	0.940953	1e-06	0.0590471	0.940953
87550	-1112.194	-1111.728	-0.466926	0.466926	0.05331939	0.9466806	1e-06	0.0533194	1e-06	1e-06	0.946681	1e-06	0.0533194	0.946681
87600	-1095.057	-1094.585	-0.4721937	0.4721937	0.05687709	0.9431229	1e-06	0.0568771	1e-06	1e-06	0.943123	1e-06	0.0568771	0.943123
87650	-1148.777	-1148.301	-0.4759881	0.4759881	0.047985	0.952015	1e-06	0.047985	1e-06	1e-06	0.952015	1e-06	0.047985	0.952015
87700	-1176.744	-1176.247	-0.4970638	0.4970638	0.05456742	0.9454326	1e-06	0.0545674	1e-06	1e-06	0.945433	1e-06	0.0545674	0.945433
87750	-1128.756	-1128.279	-0.4768862	0.4768862	0.06012177	0.9398782	1e-06	0.0601218	1e-06	1e-06	0.939878	1e-06	0.0601218	0.939878
87800	-1122.793	-1122.378	-0.4155613	0.4155613	0.05625744	0.9437426	1e-06	0.0562574	1e-06	1e-06	0.943743	1e-06	0.0562574	0.943743
87850	-1170.377	-1169.926	-0.4504809	0.4504809	0.06029926	0.9397007	1e-06	0.0602993	1e-06	1e-06	0.939701	1e-06	0.0602993	0.939701
87900	-1197.452	-1196.933	-0.5186027	0.5186027	0.0535968	0.9464032	1e-06	0.0535968	1e-06	1e-06	0.946403	1e-06	0.0535968	0.946403
87950	-1199.412	-1198.934	-0.478034	0.478034	0.05924381	0.9407562	1e-06	0.0592438	1e-06	1e-06	0.940756	1e-06	0.0592438	0.940756
88000	-1110.854	-1110.431	-0.4234059	0.4234059	0.05111645	0.9488835	1e-06	0.0511165	1e-06	1e-06	0.948884	1e-06	0.0511165	0.948884
88050	-1127.39	-1126.96	-0.4299484	0.4299484	0.05971341	0.9402866	1e-06	0.0597134	1e-06	1e-06	0.940287	1e-06	0.0597134	0.940287
88100	-1215.332	-1214.84	-0.4916385	0.4916385	0.06261626	0.9373837	1e-06	0.0626163	1e-06	1e-06	0.937384	1e-06	0.0626163	0.937384
88150	-1151.308	-1150.786	-0.5218186	0.5218186	0.06076474	0.9392353	1e-06	0.0607647	1e-06	1e-06	0.939235	1e-06	0.0607647	0.939235
88200	-1159.069	-1158.581	-0.4876901	0.4876901	0.05854139	0.9414586	1e-06	0.0585414	1e-06	1e-06	0.941459	1e-06	0.0585414	0.941459
88250	-1161.463	-1160.992	-0.4712891	0.4712891	0.05705922	0.9429408	1e-06	0.0570592	1e-06	1e-06	0.942941	1e-06	0.0570592	0.942941
88300	-1155.323	-1154.841	-0.481859	0.481859	0.05126984	0.9487302	1e-06	0.0512698	1e-06	1e-06	0.94873	1e-06	0.0512698	0.94873
88350	-1225.952	-1225.485	-0.4665815	0.4665815	0.0752111	0.9247889	1e-06	0.0752111	1e-06	1e-06	0.924789	1e-06	0.0752111	0.924789
88400	-1148.639	-1148.111	-0.5279659	0.5279659	0.04855738	0.9514426	1e-06	0.0485574	1e-06	1e-06	0.951443	1e-06	0.0485574	0.951443
88450	-1118.739	-1118.261	-0.4778892	0.4778892	0.06862608	0.9313739	1e-06	0.0686261	1e-06	1e-06	0.931374	1e-06	0.0686261	0.931374
88500	-1253.931	-1253.466	-0.4644498	0.4644498	0.05464399	0.945356	1e-06	0.054644	1e-06	1e-06	0.945356	1e-06	0.054644	0.945356
88550	-1156.691	-1156.244	-0.4473776	0.4473776	0.06807592	0.9319241	1e-06	0.0680759	1e-06	1e-06	0.931924	1e-06	0.0680759	0.931924
88600	-1184.197	-1183.739	-0.458582	0.458582	0.06616104	0.933839	1e-06	0.066161	1e-06	1e-06	0.933839	1e-06	0.066161	0.933839
88650	-1104.968	-1104.535	-0.4326602	0.4326602	0.05267881	0.9473212	1e-06	0.0526788	1e-06	1e-06	0.947321	1e-06	0.0526788	0.947321
88700	-1141.056	-1140.585	-0.47099	0.47099	0.05048925	0.9495108	1e-06	0.0504892	1e-06	1e-06	0.949511	1e-06	0.0504892	0.949511
88750	-1139.803	-1139.284	-0.5196948	0.5196948	0.05336481	0.9466352	1e-06	0.0533648	1e-06	1e-06	0.946635	1e-06	0.0533648	0.946635
88800	-1033.319	-1032.935	-0.3847999	0.3847999	0.05555383	0.9444462	1e-06	0.0555538	1e-06	1e-06	0.944446	1e-06	0.0555538	0.944446
88850	-1133.832	-1133.314	-0.5189412	0.5189412	0.04792757	0.9520724	1e-06	0.0479276	1e-06	1e-06	0.952072	1e-06	0.0479276	0.952072
88900	-1090.072	-1089.643	-0.4288471	0.4288471	0.05708804	0.942912	1e-06	0.057088	1e-06	1e-06	0.942912	1e-06	0.057088	0.942912
88950	-1225.387	-1224.874	-0.5128711	0.5128711	0.05072854	0.9492715	1e-06	0.0507285	1e-06	1e-06	0.949271	1e-06	0.0507285	0.949271
89000	-1098.12	-1097.647	-0.4720075	0.4720075	0.05515405	0.9448459	1e-06	0.0551541	1e-06	1e-06	0.944846	1e-06	0.0551541	0.944846
89050	-1074.176	-1073.698	-0.4780238	0.4780238	0.05640666	0.9435933	1e-06	0.0564067	1e-06	1e-06	0.943593	1e-06	0.0564067	0.943593
89100	-1121.905	-1121.409	-0.4965125	0.4965125	0.04335768	0.9566423	1e-06	0.0433577	1e-06	1e-06	0.956642	1e-06	0.0433577	0.956642
89150	-1209.187	-1208.694	-0.4920651	0.4920651	0.0599211	0.9400789	1e-06	0.0599211	1e-06	1e-06	0.940079	1e-06	0.0599211	0.940079
89200	-1201.437	-1200.914	-0.5228715	0.5228715	0.05029793	0.9497021	1e-06	0.0502979	1e-06	1e-06	0.949702	1e-06	0.0502979	0.949702
89250	-1234.104	-1233.556	-0.5480071	0.5480071	0.05493317	0.9450668	1e-06	0.0549332	1e-06	1e-06	0.945067	1e-06	0.0549332	0.945067
