Iteration	Posterior	Likelihood	Prior	clock_host	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
45300	-1196.894	-1196.38	-0.5139439	0.5139439	0.05583345	0.9441666	1e-06	0.0558334	1e-06	1e-06	0.944167	1e-06	0.0558334	0.944167
45350	-1239.241	-1238.772	-0.4682706	0.4682706	0.0622523	0.9377477	1e-06	0.0622523	1e-06	1e-06	0.937748	1e-06	0.0622523	0.937748
45400	-1116.99	-1116.528	-0.4620426	0.4620426	0.05659945	0.9434005	1e-06	0.0565995	1e-06	1e-06	0.943401	1e-06	0.0565995	0.943401
45450	-1199.365	-1198.904	-0.4615393	0.4615393	0.05906672	0.9409333	1e-06	0.0590667	1e-06	1e-06	0.940933	1e-06	0.0590667	0.940933
45500	-1070.296	-1069.829	-0.4664281	0.4664281	0.04544279	0.9545572	1e-06	0.0454428	1e-06	1e-06	0.954557	1e-06	0.0454428	0.954557
45550	-1107.344	-1106.833	-0.5107205	0.5107205	0.04574457	0.9542554	1e-06	0.0457446	1e-06	1e-06	0.954255	1e-06	0.0457446	0.954255
45600	-1163.825	-1163.264	-0.5616704	0.5616704	0.0437289	0.9562711	1e-06	0.0437289	1e-06	1e-06	0.956271	1e-06	0.0437289	0.956271
45650	-1230.258	-1229.69	-0.5678576	0.5678576	0.05382566	0.9461743	1e-06	0.0538257	1e-06	1e-06	0.946174	1e-06	0.0538257	0.946174
45700	-1112.576	-1112.092	-0.4844741	0.4844741	0.05061113	0.9493889	1e-06	0.0506111	1e-06	1e-06	0.949389	1e-06	0.0506111	0.949389
45750	-1146.462	-1145.955	-0.5065529	0.5065529	0.04689967	0.9531003	1e-06	0.0468997	1e-06	1e-06	0.9531	1e-06	0.0468997	0.9531
45800	-1157.371	-1156.818	-0.5531739	0.5531739	0.04731024	0.9526898	1e-06	0.0473102	1e-06	1e-06	0.95269	1e-06	0.0473102	0.95269
45850	-1098.952	-1098.503	-0.4493676	0.4493676	0.05896556	0.9410344	1e-06	0.0589656	1e-06	1e-06	0.941034	1e-06	0.0589656	0.941034
45900	-1253.194	-1252.636	-0.5575623	0.5575623	0.04757391	0.9524261	1e-06	0.0475739	1e-06	1e-06	0.952426	1e-06	0.0475739	0.952426
45950	-1114.322	-1113.833	-0.4889826	0.4889826	0.05232271	0.9476773	1e-06	0.0523227	1e-06	1e-06	0.947677	1e-06	0.0523227	0.947677
46000	-1063.005	-1062.536	-0.4694075	0.4694075	0.04288743	0.9571126	1e-06	0.0428874	1e-06	1e-06	0.957113	1e-06	0.0428874	0.957113
46050	-1228.148	-1227.657	-0.49107	0.49107	0.05507984	0.9449202	1e-06	0.0550798	1e-06	1e-06	0.94492	1e-06	0.0550798	0.94492
46100	-1255.129	-1254.574	-0.5554841	0.5554841	0.05518109	0.9448189	1e-06	0.0551811	1e-06	1e-06	0.944819	1e-06	0.0551811	0.944819
46150	-1051.572	-1051.177	-0.3946513	0.3946513	0.0614724	0.9385276	1e-06	0.0614724	1e-06	1e-06	0.938528	1e-06	0.0614724	0.938528
46200	-1188.655	-1188.12	-0.5357471	0.5357471	0.05054455	0.9494555	1e-06	0.0505445	1e-06	1e-06	0.949455	1e-06	0.0505445	0.949455
46250	-1173.543	-1172.983	-0.5608573	0.5608573	0.04869456	0.9513054	1e-06	0.0486946	1e-06	1e-06	0.951305	1e-06	0.0486946	0.951305
46300	-1308.247	-1307.717	-0.5302282	0.5302282	0.06367889	0.9363211	1e-06	0.0636789	1e-06	1e-06	0.936321	1e-06	0.0636789	0.936321
46350	-1199.643	-1199.131	-0.5124804	0.5124804	0.05129937	0.9487006	1e-06	0.0512994	1e-06	1e-06	0.948701	1e-06	0.0512994	0.948701
46400	-1131.038	-1130.539	-0.4986801	0.4986801	0.04238546	0.9576145	1e-06	0.0423855	1e-06	1e-06	0.957615	1e-06	0.0423855	0.957615
46450	-1096.173	-1095.702	-0.4711144	0.4711144	0.04323237	0.9567676	1e-06	0.0432324	1e-06	1e-06	0.956768	1e-06	0.0432324	0.956768
46500	-1156.154	-1155.654	-0.500231	0.500231	0.04890254	0.9510975	1e-06	0.0489025	1e-06	1e-06	0.951097	1e-06	0.0489025	0.951097
46550	-1151.44	-1151.008	-0.4322048	0.4322048	0.05462082	0.9453792	1e-06	0.0546208	1e-06	1e-06	0.945379	1e-06	0.0546208	0.945379
46600	-1100.148	-1099.696	-0.4520649	0.4520649	0.05338067	0.9466193	1e-06	0.0533807	1e-06	1e-06	0.946619	1e-06	0.0533807	0.946619
46650	-1156.487	-1156.046	-0.4410849	0.4410849	0.05813763	0.9418624	1e-06	0.0581376	1e-06	1e-06	0.941862	1e-06	0.0581376	0.941862
46700	-1153.238	-1152.727	-0.5113507	0.5113507	0.0548697	0.9451303	1e-06	0.0548697	1e-06	1e-06	0.94513	1e-06	0.0548697	0.94513
46750	-1179.272	-1178.799	-0.4734894	0.4734894	0.06074366	0.9392563	1e-06	0.0607437	1e-06	1e-06	0.939256	1e-06	0.0607437	0.939256
46800	-1153.237	-1152.744	-0.4932769	0.4932769	0.04940808	0.9505919	1e-06	0.0494081	1e-06	1e-06	0.950592	1e-06	0.0494081	0.950592
46850	-1240.816	-1240.292	-0.5239406	0.5239406	0.06390989	0.9360901	1e-06	0.0639099	1e-06	1e-06	0.93609	1e-06	0.0639099	0.93609
46900	-1173.718	-1173.164	-0.5539455	0.5539455	0.04971041	0.9502896	1e-06	0.0497104	1e-06	1e-06	0.95029	1e-06	0.0497104	0.95029
46950	-1050.296	-1049.867	-0.4292278	0.4292278	0.05213738	0.9478626	1e-06	0.0521374	1e-06	1e-06	0.947863	1e-06	0.0521374	0.947863
47000	-1159.872	-1159.403	-0.4696279	0.4696279	0.05878569	0.9412143	1e-06	0.0587857	1e-06	1e-06	0.941214	1e-06	0.0587857	0.941214
47050	-1127.258	-1126.782	-0.4762746	0.4762746	0.05481536	0.9451846	1e-06	0.0548154	1e-06	1e-06	0.945185	1e-06	0.0548154	0.945185
47100	-1104.73	-1104.308	-0.4222946	0.4222946	0.05198674	0.9480133	1e-06	0.0519867	1e-06	1e-06	0.948013	1e-06	0.0519867	0.948013
47150	-1297.515	-1296.972	-0.5432281	0.5432281	0.06339825	0.9366017	1e-06	0.0633983	1e-06	1e-06	0.936602	1e-06	0.0633983	0.936602
47200	-1214.716	-1214.211	-0.5049362	0.5049362	0.05565451	0.9443455	1e-06	0.0556545	1e-06	1e-06	0.944345	1e-06	0.0556545	0.944345
47250	-1216.318	-1215.807	-0.5104452	0.5104452	0.06025299	0.939747	1e-06	0.060253	1e-06	1e-06	0.939747	1e-06	0.060253	0.939747
47300	-1187.905	-1187.363	-0.5418605	0.5418605	0.05868993	0.9413101	1e-06	0.0586899	1e-06	1e-06	0.94131	1e-06	0.0586899	0.94131
47350	-1187.593	-1187.056	-0.5367288	0.5367288	0.05316009	0.9468399	1e-06	0.0531601	1e-06	1e-06	0.94684	1e-06	0.0531601	0.94684
47400	-1154.858	-1154.378	-0.4804356	0.4804356	0.05400852	0.9459915	1e-06	0.0540085	1e-06	1e-06	0.945991	1e-06	0.0540085	0.945991
47450	-1181.875	-1181.388	-0.4871377	0.4871377	0.05691591	0.9430841	1e-06	0.0569159	1e-06	1e-06	0.943084	1e-06	0.0569159	0.943084
47500	-1146.322	-1145.886	-0.4363637	0.4363637	0.06918135	0.9308186	1e-06	0.0691814	1e-06	1e-06	0.930819	1e-06	0.0691814	0.930819
47550	-1231.902	-1231.329	-0.5725304	0.5725304	0.05519419	0.9448058	1e-06	0.0551942	1e-06	1e-06	0.944806	1e-06	0.0551942	0.944806
47600	-1212.315	-1211.767	-0.5482454	0.5482454	0.05240216	0.9475978	1e-06	0.0524022	1e-06	1e-06	0.947598	1e-06	0.0524022	0.947598
47650	-1150.18	-1149.682	-0.4987758	0.4987758	0.04909938	0.9509006	1e-06	0.0490994	1e-06	1e-06	0.950901	1e-06	0.0490994	0.950901
47700	-1082.561	-1082.143	-0.4181243	0.4181243	0.04156634	0.9584337	1e-06	0.0415663	1e-06	1e-06	0.958434	1e-06	0.0415663	0.958434
47750	-1212.833	-1212.297	-0.5361625	0.5361625	0.05562579	0.9443742	1e-06	0.0556258	1e-06	1e-06	0.944374	1e-06	0.0556258	0.944374
47800	-1164.211	-1163.65	-0.560603	0.560603	0.04589973	0.9541003	1e-06	0.0458997	1e-06	1e-06	0.9541	1e-06	0.0458997	0.9541
47850	-1269.249	-1268.679	-0.5698894	0.5698894	0.05688534	0.9431147	1e-06	0.0568853	1e-06	1e-06	0.943115	1e-06	0.0568853	0.943115
47900	-1266.838	-1266.311	-0.5273675	0.5273675	0.05305375	0.9469463	1e-06	0.0530537	1e-06	1e-06	0.946946	1e-06	0.0530537	0.946946
47950	-1076.434	-1075.942	-0.4920009	0.4920009	0.04078172	0.9592183	1e-06	0.0407817	1e-06	1e-06	0.959218	1e-06	0.0407817	0.959218
48000	-1180.325	-1179.843	-0.4822363	0.4822363	0.05568291	0.9443171	1e-06	0.0556829	1e-06	1e-06	0.944317	1e-06	0.0556829	0.944317
48050	-1167.809	-1167.309	-0.4991318	0.4991318	0.04724477	0.9527552	1e-06	0.0472448	1e-06	1e-06	0.952755	1e-06	0.0472448	0.952755
48100	-1207.908	-1207.363	-0.5448258	0.5448258	0.05190462	0.9480954	1e-06	0.0519046	1e-06	1e-06	0.948095	1e-06	0.0519046	0.948095
48150	-1269.981	-1269.467	-0.5139621	0.5139621	0.06367279	0.9363272	1e-06	0.0636728	1e-06	1e-06	0.936327	1e-06	0.0636728	0.936327
48200	-1151.364	-1150.827	-0.5364046	0.5364046	0.0504116	0.9495884	1e-06	0.0504116	1e-06	1e-06	0.949588	1e-06	0.0504116	0.949588
48250	-1241.53	-1241.018	-0.5118464	0.5118464	0.05752169	0.9424783	1e-06	0.0575217	1e-06	1e-06	0.942478	1e-06	0.0575217	0.942478
48300	-1130.938	-1130.422	-0.5160234	0.5160234	0.04403225	0.9559678	1e-06	0.0440322	1e-06	1e-06	0.955968	1e-06	0.0440322	0.955968
48350	-1161.546	-1161.075	-0.4708833	0.4708833	0.05128106	0.9487189	1e-06	0.0512811	1e-06	1e-06	0.948719	1e-06	0.0512811	0.948719
48400	-1112.504	-1112.037	-0.4674077	0.4674077	0.04970053	0.9502995	1e-06	0.0497005	1e-06	1e-06	0.950299	1e-06	0.0497005	0.950299
48450	-1160.565	-1160.059	-0.5058766	0.5058766	0.0523782	0.9476218	1e-06	0.0523782	1e-06	1e-06	0.947622	1e-06	0.0523782	0.947622
48500	-1099.032	-1098.558	-0.4744437	0.4744437	0.06087018	0.9391298	1e-06	0.0608702	1e-06	1e-06	0.93913	1e-06	0.0608702	0.93913
48550	-1256.968	-1256.382	-0.5859376	0.5859376	0.04907371	0.9509263	1e-06	0.0490737	1e-06	1e-06	0.950926	1e-06	0.0490737	0.950926
48600	-1221.827	-1221.322	-0.5048115	0.5048115	0.05729952	0.9427005	1e-06	0.0572995	1e-06	1e-06	0.9427	1e-06	0.0572995	0.9427
48650	-1160.6	-1160.098	-0.50241	0.50241	0.05665708	0.9433429	1e-06	0.0566571	1e-06	1e-06	0.943343	1e-06	0.0566571	0.943343
48700	-1242.729	-1242.179	-0.5502721	0.5502721	0.04942187	0.9505781	1e-06	0.0494219	1e-06	1e-06	0.950578	1e-06	0.0494219	0.950578
48750	-1114.714	-1114.233	-0.4807572	0.4807572	0.05856137	0.9414386	1e-06	0.0585614	1e-06	1e-06	0.941439	1e-06	0.0585614	0.941439
48800	-1156.159	-1155.658	-0.5009062	0.5009062	0.05079988	0.9492001	1e-06	0.0507999	1e-06	1e-06	0.9492	1e-06	0.0507999	0.9492
48850	-1175.512	-1175.042	-0.470793	0.470793	0.06662763	0.9333724	1e-06	0.0666276	1e-06	1e-06	0.933372	1e-06	0.0666276	0.933372
48900	-1150.164	-1149.679	-0.4850858	0.4850858	0.05311142	0.9468886	1e-06	0.0531114	1e-06	1e-06	0.946889	1e-06	0.0531114	0.946889
48950	-1200.211	-1199.698	-0.5135057	0.5135057	0.05043389	0.9495661	1e-06	0.0504339	1e-06	1e-06	0.949566	1e-06	0.0504339	0.949566
49000	-1166.168	-1165.707	-0.4607413	0.4607413	0.06115622	0.9388438	1e-06	0.0611562	1e-06	1e-06	0.938844	1e-06	0.0611562	0.938844
49050	-1109.857	-1109.391	-0.4655218	0.4655218	0.05495589	0.9450441	1e-06	0.0549559	1e-06	1e-06	0.945044	1e-06	0.0549559	0.945044
49100	-1135.527	-1135.087	-0.4405346	0.4405346	0.05780288	0.9421971	1e-06	0.0578029	1e-06	1e-06	0.942197	1e-06	0.0578029	0.942197
49150	-1149.066	-1148.579	-0.4861434	0.4861434	0.0473408	0.9526592	1e-06	0.0473408	1e-06	1e-06	0.952659	1e-06	0.0473408	0.952659
49200	-1177.433	-1176.94	-0.4930079	0.4930079	0.045701	0.954299	1e-06	0.045701	1e-06	1e-06	0.954299	1e-06	0.045701	0.954299
49250	-1202.235	-1201.758	-0.4771221	0.4771221	0.06356959	0.9364304	1e-06	0.0635696	1e-06	1e-06	0.93643	1e-06	0.0635696	0.93643
49300	-1178.578	-1178.092	-0.4857901	0.4857901	0.06253567	0.9374643	1e-06	0.0625357	1e-06	1e-06	0.937464	1e-06	0.0625357	0.937464
49350	-1152.598	-1152.102	-0.4956947	0.4956947	0.05191764	0.9480824	1e-06	0.0519176	1e-06	1e-06	0.948082	1e-06	0.0519176	0.948082
49400	-1153.239	-1152.718	-0.5217669	0.5217669	0.04921299	0.950787	1e-06	0.049213	1e-06	1e-06	0.950787	1e-06	0.049213	0.950787
49450	-1193.425	-1192.929	-0.4964744	0.4964744	0.04826015	0.9517399	1e-06	0.0482601	1e-06	1e-06	0.95174	1e-06	0.0482601	0.95174
49500	-1196.052	-1195.544	-0.5078639	0.5078639	0.0505962	0.9494038	1e-06	0.0505962	1e-06	1e-06	0.949404	1e-06	0.0505962	0.949404
49550	-1134.959	-1134.518	-0.4407488	0.4407488	0.05356724	0.9464328	1e-06	0.0535672	1e-06	1e-06	0.946433	1e-06	0.0535672	0.946433
49600	-1162.275	-1161.756	-0.5182775	0.5182775	0.06151254	0.9384875	1e-06	0.0615125	1e-06	1e-06	0.938487	1e-06	0.0615125	0.938487
49650	-1200.303	-1199.818	-0.4850189	0.4850189	0.05254018	0.9474598	1e-06	0.0525402	1e-06	1e-06	0.94746	1e-06	0.0525402	0.94746
49700	-1199.619	-1199.09	-0.5291645	0.5291645	0.05511066	0.9448893	1e-06	0.0551107	1e-06	1e-06	0.944889	1e-06	0.0551107	0.944889
49750	-1128.11	-1127.605	-0.5056263	0.5056263	0.05217057	0.9478294	1e-06	0.0521706	1e-06	1e-06	0.947829	1e-06	0.0521706	0.947829
49800	-1140.312	-1139.778	-0.5336841	0.5336841	0.04969266	0.9503073	1e-06	0.0496927	1e-06	1e-06	0.950307	1e-06	0.0496927	0.950307
49850	-1150.042	-1149.527	-0.5149396	0.5149396	0.04776846	0.9522315	1e-06	0.0477685	1e-06	1e-06	0.952232	1e-06	0.0477685	0.952232
49900	-1138.363	-1137.882	-0.4805308	0.4805308	0.05054177	0.9494582	1e-06	0.0505418	1e-06	1e-06	0.949458	1e-06	0.0505418	0.949458
49950	-1108.038	-1107.616	-0.422566	0.422566	0.05417355	0.9458265	1e-06	0.0541735	1e-06	1e-06	0.945826	1e-06	0.0541735	0.945826
50000	-1062.663	-1062.196	-0.4669131	0.4669131	0.05337295	0.9466271	1e-06	0.0533729	1e-06	1e-06	0.946627	1e-06	0.0533729	0.946627
50050	-1147.049	-1146.55	-0.4990362	0.4990362	0.04554415	0.9544558	1e-06	0.0455442	1e-06	1e-06	0.954456	1e-06	0.0455442	0.954456
50100	-1172.608	-1172.145	-0.4631253	0.4631253	0.0535482	0.9464518	1e-06	0.0535482	1e-06	1e-06	0.946452	1e-06	0.0535482	0.946452
50150	-1260.971	-1260.453	-0.5178683	0.5178683	0.05578147	0.9442185	1e-06	0.0557815	1e-06	1e-06	0.944219	1e-06	0.0557815	0.944219
50200	-1212.21	-1211.657	-0.5527325	0.5527325	0.04321415	0.9567858	1e-06	0.0432142	1e-06	1e-06	0.956786	1e-06	0.0432142	0.956786
50250	-1294.56	-1294.028	-0.5328707	0.5328707	0.05970363	0.9402964	1e-06	0.0597036	1e-06	1e-06	0.940296	1e-06	0.0597036	0.940296
50300	-1225.701	-1225.207	-0.493827	0.493827	0.05545113	0.9445489	1e-06	0.0554511	1e-06	1e-06	0.944549	1e-06	0.0554511	0.944549
50350	-1259.598	-1259.108	-0.4903466	0.4903466	0.06686794	0.9331321	1e-06	0.0668679	1e-06	1e-06	0.933132	1e-06	0.0668679	0.933132
50400	-1178.836	-1178.257	-0.5788359	0.5788359	0.04532422	0.9546758	1e-06	0.0453242	1e-06	1e-06	0.954676	1e-06	0.0453242	0.954676
50450	-1214.126	-1213.607	-0.5183213	0.5183213	0.05116202	0.948838	1e-06	0.051162	1e-06	1e-06	0.948838	1e-06	0.051162	0.948838
50500	-1150.56	-1150.104	-0.4565759	0.4565759	0.06288518	0.9371148	1e-06	0.0628852	1e-06	1e-06	0.937115	1e-06	0.0628852	0.937115
50550	-1140.4	-1139.909	-0.4909701	0.4909701	0.04622293	0.9537771	1e-06	0.0462229	1e-06	1e-06	0.953777	1e-06	0.0462229	0.953777
50600	-1216.906	-1216.414	-0.4913849	0.4913849	0.06127057	0.9387294	1e-06	0.0612706	1e-06	1e-06	0.938729	1e-06	0.0612706	0.938729
50650	-1232.115	-1231.628	-0.4870453	0.4870453	0.0591513	0.9408487	1e-06	0.0591513	1e-06	1e-06	0.940849	1e-06	0.0591513	0.940849
50700	-1176.121	-1175.654	-0.4673881	0.4673881	0.0514014	0.9485986	1e-06	0.0514014	1e-06	1e-06	0.948599	1e-06	0.0514014	0.948599
50750	-1253.211	-1252.655	-0.5552127	0.5552127	0.05441024	0.9455898	1e-06	0.0544102	1e-06	1e-06	0.94559	1e-06	0.0544102	0.94559
50800	-1104.119	-1103.636	-0.4831418	0.4831418	0.05204979	0.9479502	1e-06	0.0520498	1e-06	1e-06	0.94795	1e-06	0.0520498	0.94795
50850	-1221.752	-1221.233	-0.5192289	0.5192289	0.05565466	0.9443453	1e-06	0.0556547	1e-06	1e-06	0.944345	1e-06	0.0556547	0.944345
50900	-1142.482	-1142.007	-0.4754448	0.4754448	0.044146	0.955854	1e-06	0.044146	1e-06	1e-06	0.955854	1e-06	0.044146	0.955854
50950	-1143.959	-1143.463	-0.4962771	0.4962771	0.05628257	0.9437174	1e-06	0.0562826	1e-06	1e-06	0.943717	1e-06	0.0562826	0.943717
51000	-1261.408	-1260.872	-0.535993	0.535993	0.05826071	0.9417393	1e-06	0.0582607	1e-06	1e-06	0.941739	1e-06	0.0582607	0.941739
51050	-1155.64	-1155.122	-0.5173978	0.5173978	0.05028426	0.9497157	1e-06	0.0502843	1e-06	1e-06	0.949716	1e-06	0.0502843	0.949716
51100	-1116.863	-1116.413	-0.4501953	0.4501953	0.05654718	0.9434528	1e-06	0.0565472	1e-06	1e-06	0.943453	1e-06	0.0565472	0.943453
51150	-1218.59	-1218.063	-0.5268461	0.5268461	0.05021519	0.9497848	1e-06	0.0502152	1e-06	1e-06	0.949785	1e-06	0.0502152	0.949785
51200	-1190.449	-1189.982	-0.4663103	0.4663103	0.06100157	0.9389984	1e-06	0.0610016	1e-06	1e-06	0.938998	1e-06	0.0610016	0.938998
51250	-1145.374	-1144.916	-0.4583292	0.4583292	0.06019826	0.9398017	1e-06	0.0601983	1e-06	1e-06	0.939802	1e-06	0.0601983	0.939802
51300	-1099.441	-1099.014	-0.4271581	0.4271581	0.05465562	0.9453444	1e-06	0.0546556	1e-06	1e-06	0.945344	1e-06	0.0546556	0.945344
51350	-1090.691	-1090.236	-0.4551326	0.4551326	0.0517081	0.9482919	1e-06	0.0517081	1e-06	1e-06	0.948292	1e-06	0.0517081	0.948292
51400	-1152.892	-1152.485	-0.4073058	0.4073058	0.07057435	0.9294257	1e-06	0.0705743	1e-06	1e-06	0.929426	1e-06	0.0705743	0.929426
51450	-1191.782	-1191.321	-0.4609057	0.4609057	0.06657589	0.9334241	1e-06	0.0665759	1e-06	1e-06	0.933424	1e-06	0.0665759	0.933424
51500	-1114.641	-1114.152	-0.4885184	0.4885184	0.05170613	0.9482939	1e-06	0.0517061	1e-06	1e-06	0.948294	1e-06	0.0517061	0.948294
51550	-1162.518	-1162.046	-0.4721004	0.4721004	0.04893855	0.9510615	1e-06	0.0489385	1e-06	1e-06	0.951061	1e-06	0.0489385	0.951061
51600	-1210.077	-1209.555	-0.5212145	0.5212145	0.05139564	0.9486044	1e-06	0.0513956	1e-06	1e-06	0.948604	1e-06	0.0513956	0.948604
51650	-1117.377	-1116.905	-0.4724755	0.4724755	0.05456514	0.9454349	1e-06	0.0545651	1e-06	1e-06	0.945435	1e-06	0.0545651	0.945435
51700	-1082.332	-1081.878	-0.4535123	0.4535123	0.05330938	0.9466906	1e-06	0.0533094	1e-06	1e-06	0.946691	1e-06	0.0533094	0.946691
51750	-1140.593	-1140.131	-0.4619767	0.4619767	0.04980611	0.9501939	1e-06	0.0498061	1e-06	1e-06	0.950194	1e-06	0.0498061	0.950194
51800	-1094.501	-1094.053	-0.4480482	0.4480482	0.06066989	0.9393301	1e-06	0.0606699	1e-06	1e-06	0.93933	1e-06	0.0606699	0.93933
51850	-1073.458	-1073.066	-0.3920788	0.3920788	0.06733162	0.9326684	1e-06	0.0673316	1e-06	1e-06	0.932668	1e-06	0.0673316	0.932668
51900	-1091.886	-1091.497	-0.388381	0.388381	0.06509414	0.9349059	1e-06	0.0650941	1e-06	1e-06	0.934906	1e-06	0.0650941	0.934906
51950	-1128.229	-1127.789	-0.4398387	0.4398387	0.05293324	0.9470668	1e-06	0.0529332	1e-06	1e-06	0.947067	1e-06	0.0529332	0.947067
52000	-1130.063	-1129.583	-0.4791951	0.4791951	0.05513626	0.9448637	1e-06	0.0551363	1e-06	1e-06	0.944864	1e-06	0.0551363	0.944864
52050	-1179.234	-1178.747	-0.4868775	0.4868775	0.05951429	0.9404857	1e-06	0.0595143	1e-06	1e-06	0.940486	1e-06	0.0595143	0.940486
52100	-1183.992	-1183.491	-0.5014606	0.5014606	0.05646463	0.9435354	1e-06	0.0564646	1e-06	1e-06	0.943535	1e-06	0.0564646	0.943535
52150	-1148.863	-1148.306	-0.5563762	0.5563762	0.04113111	0.9588689	1e-06	0.0411311	1e-06	1e-06	0.958869	1e-06	0.0411311	0.958869
52200	-1151.691	-1151.262	-0.4293848	0.4293848	0.06116521	0.9388348	1e-06	0.0611652	1e-06	1e-06	0.938835	1e-06	0.0611652	0.938835
52250	-1253.254	-1252.745	-0.5097035	0.5097035	0.05643751	0.9435625	1e-06	0.0564375	1e-06	1e-06	0.943562	1e-06	0.0564375	0.943562
52300	-1145.691	-1145.213	-0.4785512	0.4785512	0.05065897	0.949341	1e-06	0.050659	1e-06	1e-06	0.949341	1e-06	0.050659	0.949341
52350	-1147.191	-1146.67	-0.52115	0.52115	0.05523653	0.9447635	1e-06	0.0552365	1e-06	1e-06	0.944763	1e-06	0.0552365	0.944763
52400	-1157.34	-1156.926	-0.4144332	0.4144332	0.06534974	0.9346503	1e-06	0.0653497	1e-06	1e-06	0.93465	1e-06	0.0653497	0.93465
52450	-1150.792	-1150.374	-0.4181902	0.4181902	0.05931501	0.940685	1e-06	0.059315	1e-06	1e-06	0.940685	1e-06	0.059315	0.940685
52500	-1118.322	-1117.811	-0.5108476	0.5108476	0.05162058	0.9483794	1e-06	0.0516206	1e-06	1e-06	0.948379	1e-06	0.0516206	0.948379
52550	-1187.881	-1187.406	-0.4748565	0.4748565	0.06313523	0.9368648	1e-06	0.0631352	1e-06	1e-06	0.936865	1e-06	0.0631352	0.936865
52600	-1187.381	-1186.837	-0.5434469	0.5434469	0.04888043	0.9511196	1e-06	0.0488804	1e-06	1e-06	0.95112	1e-06	0.0488804	0.95112
52650	-1154.272	-1153.785	-0.4862579	0.4862579	0.05923194	0.9407681	1e-06	0.0592319	1e-06	1e-06	0.940768	1e-06	0.0592319	0.940768
52700	-1131.149	-1130.66	-0.4895421	0.4895421	0.04335845	0.9566415	1e-06	0.0433585	1e-06	1e-06	0.956642	1e-06	0.0433585	0.956642
52750	-1191.383	-1190.865	-0.5180124	0.5180124	0.05376155	0.9462385	1e-06	0.0537615	1e-06	1e-06	0.946238	1e-06	0.0537615	0.946238
52800	-1146.723	-1146.19	-0.5325884	0.5325884	0.05094902	0.949051	1e-06	0.050949	1e-06	1e-06	0.949051	1e-06	0.050949	0.949051
52850	-1147.949	-1147.456	-0.4931158	0.4931158	0.05747338	0.9425266	1e-06	0.0574734	1e-06	1e-06	0.942527	1e-06	0.0574734	0.942527
52900	-1196.539	-1196.039	-0.5004749	0.5004749	0.05187929	0.9481207	1e-06	0.0518793	1e-06	1e-06	0.948121	1e-06	0.0518793	0.948121
52950	-1116.6	-1116.086	-0.5145569	0.5145569	0.0419881	0.9580119	1e-06	0.0419881	1e-06	1e-06	0.958012	1e-06	0.0419881	0.958012
53000	-1149.358	-1148.828	-0.5303427	0.5303427	0.05303246	0.9469675	1e-06	0.0530325	1e-06	1e-06	0.946968	1e-06	0.0530325	0.946968
53050	-1172.651	-1172.201	-0.4504228	0.4504228	0.05799852	0.9420015	1e-06	0.0579985	1e-06	1e-06	0.942001	1e-06	0.0579985	0.942001
53100	-1219.323	-1218.815	-0.5087408	0.5087408	0.05531525	0.9446848	1e-06	0.0553152	1e-06	1e-06	0.944685	1e-06	0.0553152	0.944685
53150	-1112.383	-1111.947	-0.4362612	0.4362612	0.05203906	0.9479609	1e-06	0.0520391	1e-06	1e-06	0.947961	1e-06	0.0520391	0.947961
53200	-1228.789	-1228.32	-0.4689497	0.4689497	0.06037811	0.9396219	1e-06	0.0603781	1e-06	1e-06	0.939622	1e-06	0.0603781	0.939622
53250	-1147.357	-1146.822	-0.534767	0.534767	0.04604629	0.9539537	1e-06	0.0460463	1e-06	1e-06	0.953954	1e-06	0.0460463	0.953954
53300	-1156.812	-1156.344	-0.4684293	0.4684293	0.04999927	0.9500007	1e-06	0.0499993	1e-06	1e-06	0.950001	1e-06	0.0499993	0.950001
53350	-1267.726	-1267.271	-0.455066	0.455066	0.07070094	0.9292991	1e-06	0.0707009	1e-06	1e-06	0.929299	1e-06	0.0707009	0.929299
53400	-1183.751	-1183.302	-0.4497079	0.4497079	0.06392017	0.9360798	1e-06	0.0639202	1e-06	1e-06	0.93608	1e-06	0.0639202	0.93608
53450	-1125.754	-1125.311	-0.4429027	0.4429027	0.05838819	0.9416118	1e-06	0.0583882	1e-06	1e-06	0.941612	1e-06	0.0583882	0.941612
53500	-1099.985	-1099.492	-0.4931542	0.4931542	0.04131063	0.9586894	1e-06	0.0413106	1e-06	1e-06	0.958689	1e-06	0.0413106	0.958689
53550	-1148.099	-1147.614	-0.4846421	0.4846421	0.05429486	0.9457051	1e-06	0.0542949	1e-06	1e-06	0.945705	1e-06	0.0542949	0.945705
53600	-1219.646	-1219.11	-0.5361003	0.5361003	0.05954531	0.9404547	1e-06	0.0595453	1e-06	1e-06	0.940455	1e-06	0.0595453	0.940455
53650	-1164.444	-1163.93	-0.514298	0.514298	0.05226995	0.94773	1e-06	0.05227	1e-06	1e-06	0.94773	1e-06	0.05227	0.94773
53700	-1135.916	-1135.448	-0.4683537	0.4683537	0.04997802	0.950022	1e-06	0.049978	1e-06	1e-06	0.950022	1e-06	0.049978	0.950022
