Iteration	Posterior	Likelihood	Prior	clock_host	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
81750	-1150.828	-1150.345	-0.4827318	0.4827318	0.05942978	0.9405702	1e-06	0.0594298	1e-06	1e-06	0.94057	1e-06	0.0594298	0.94057
81800	-1128.152	-1127.666	-0.4866139	0.4866139	0.05029764	0.9497024	1e-06	0.0502976	1e-06	1e-06	0.949702	1e-06	0.0502976	0.949702
81850	-1157.944	-1157.501	-0.4435789	0.4435789	0.06140213	0.9385979	1e-06	0.0614021	1e-06	1e-06	0.938598	1e-06	0.0614021	0.938598
81900	-1198.371	-1197.942	-0.4292392	0.4292392	0.06914916	0.9308508	1e-06	0.0691492	1e-06	1e-06	0.930851	1e-06	0.0691492	0.930851
81950	-1086.661	-1086.192	-0.4686668	0.4686668	0.04896153	0.9510385	1e-06	0.0489615	1e-06	1e-06	0.951038	1e-06	0.0489615	0.951038
82000	-1157.093	-1156.612	-0.4809296	0.4809296	0.05390453	0.9460955	1e-06	0.0539045	1e-06	1e-06	0.946095	1e-06	0.0539045	0.946095
82050	-1136.056	-1135.619	-0.4375215	0.4375215	0.06107695	0.938923	1e-06	0.061077	1e-06	1e-06	0.938923	1e-06	0.061077	0.938923
82100	-1151.121	-1150.678	-0.4432646	0.4432646	0.05218297	0.947817	1e-06	0.052183	1e-06	1e-06	0.947817	1e-06	0.052183	0.947817
82150	-1234.836	-1234.327	-0.5091508	0.5091508	0.0570523	0.9429477	1e-06	0.0570523	1e-06	1e-06	0.942948	1e-06	0.0570523	0.942948
82200	-1278.267	-1277.737	-0.5297264	0.5297264	0.06063691	0.9393631	1e-06	0.0606369	1e-06	1e-06	0.939363	1e-06	0.0606369	0.939363
82250	-1227.775	-1227.285	-0.4892273	0.4892273	0.05993372	0.9400663	1e-06	0.0599337	1e-06	1e-06	0.940066	1e-06	0.0599337	0.940066
82300	-1149.502	-1149.05	-0.4520504	0.4520504	0.05950465	0.9404954	1e-06	0.0595046	1e-06	1e-06	0.940495	1e-06	0.0595046	0.940495
82350	-1270.876	-1270.362	-0.5131435	0.5131435	0.04948492	0.9505151	1e-06	0.0494849	1e-06	1e-06	0.950515	1e-06	0.0494849	0.950515
82400	-1211.15	-1210.635	-0.5150747	0.5150747	0.05654072	0.9434593	1e-06	0.0565407	1e-06	1e-06	0.943459	1e-06	0.0565407	0.943459
82450	-1190.072	-1189.571	-0.5012701	0.5012701	0.06662677	0.9333732	1e-06	0.0666268	1e-06	1e-06	0.933373	1e-06	0.0666268	0.933373
82500	-1139.157	-1138.68	-0.4767734	0.4767734	0.04200246	0.9579975	1e-06	0.0420025	1e-06	1e-06	0.957998	1e-06	0.0420025	0.957998
82550	-1210.348	-1209.858	-0.4895097	0.4895097	0.0654959	0.9345041	1e-06	0.0654959	1e-06	1e-06	0.934504	1e-06	0.0654959	0.934504
82600	-1092.076	-1091.609	-0.4671719	0.4671719	0.05391533	0.9460847	1e-06	0.0539153	1e-06	1e-06	0.946085	1e-06	0.0539153	0.946085
82650	-1158.644	-1158.207	-0.4373988	0.4373988	0.05648794	0.9435121	1e-06	0.0564879	1e-06	1e-06	0.943512	1e-06	0.0564879	0.943512
82700	-1117.727	-1117.261	-0.4654966	0.4654966	0.05370945	0.9462906	1e-06	0.0537094	1e-06	1e-06	0.946291	1e-06	0.0537094	0.946291
82750	-1161.616	-1161.108	-0.5079724	0.5079724	0.05159914	0.9484009	1e-06	0.0515991	1e-06	1e-06	0.948401	1e-06	0.0515991	0.948401
82800	-1183.032	-1182.574	-0.4578575	0.4578575	0.06279442	0.9372056	1e-06	0.0627944	1e-06	1e-06	0.937206	1e-06	0.0627944	0.937206
82850	-1162.751	-1162.286	-0.4646055	0.4646055	0.06279321	0.9372068	1e-06	0.0627932	1e-06	1e-06	0.937207	1e-06	0.0627932	0.937207
82900	-1199.805	-1199.269	-0.5364706	0.5364706	0.05600544	0.9439946	1e-06	0.0560054	1e-06	1e-06	0.943995	1e-06	0.0560054	0.943995
82950	-1136.55	-1136.056	-0.4941259	0.4941259	0.04671608	0.9532839	1e-06	0.0467161	1e-06	1e-06	0.953284	1e-06	0.0467161	0.953284
83000	-1126.006	-1125.566	-0.4400517	0.4400517	0.05794981	0.9420502	1e-06	0.0579498	1e-06	1e-06	0.94205	1e-06	0.0579498	0.94205
83050	-1119.757	-1119.297	-0.4598225	0.4598225	0.05160131	0.9483987	1e-06	0.0516013	1e-06	1e-06	0.948399	1e-06	0.0516013	0.948399
83100	-1137.792	-1137.27	-0.5218864	0.5218864	0.04963134	0.9503687	1e-06	0.0496313	1e-06	1e-06	0.950369	1e-06	0.0496313	0.950369
83150	-1089.222	-1088.782	-0.4396078	0.4396078	0.05264046	0.9473595	1e-06	0.0526405	1e-06	1e-06	0.94736	1e-06	0.0526405	0.94736
83200	-1081.741	-1081.292	-0.4489519	0.4489519	0.05665228	0.9433477	1e-06	0.0566523	1e-06	1e-06	0.943348	1e-06	0.0566523	0.943348
83250	-1117.081	-1116.627	-0.4538237	0.4538237	0.05568442	0.9443156	1e-06	0.0556844	1e-06	1e-06	0.944316	1e-06	0.0556844	0.944316
83300	-1116.332	-1115.881	-0.4507699	0.4507699	0.05582025	0.9441797	1e-06	0.0558203	1e-06	1e-06	0.94418	1e-06	0.0558203	0.94418
83350	-1082.338	-1081.865	-0.4730458	0.4730458	0.05076874	0.9492313	1e-06	0.0507687	1e-06	1e-06	0.949231	1e-06	0.0507687	0.949231
83400	-1216.96	-1216.453	-0.5069421	0.5069421	0.04753508	0.9524649	1e-06	0.0475351	1e-06	1e-06	0.952465	1e-06	0.0475351	0.952465
83450	-1179.962	-1179.493	-0.4695656	0.4695656	0.06361076	0.9363892	1e-06	0.0636108	1e-06	1e-06	0.936389	1e-06	0.0636108	0.936389
83500	-1080.387	-1079.844	-0.5432359	0.5432359	0.03746215	0.9625379	1e-06	0.0374621	1e-06	1e-06	0.962538	1e-06	0.0374621	0.962538
83550	-1037.4	-1036.975	-0.4245514	0.4245514	0.05263071	0.9473693	1e-06	0.0526307	1e-06	1e-06	0.947369	1e-06	0.0526307	0.947369
83600	-1063.546	-1063.057	-0.4896768	0.4896768	0.04326251	0.9567375	1e-06	0.0432625	1e-06	1e-06	0.956737	1e-06	0.0432625	0.956737
83650	-1051.553	-1051.114	-0.4392938	0.4392938	0.0659963	0.9340037	1e-06	0.0659963	1e-06	1e-06	0.934004	1e-06	0.0659963	0.934004
83700	-1057.301	-1056.929	-0.3721842	0.3721842	0.05842051	0.9415795	1e-06	0.0584205	1e-06	1e-06	0.941579	1e-06	0.0584205	0.941579
83750	-1156.445	-1155.954	-0.4916428	0.4916428	0.05845783	0.9415422	1e-06	0.0584578	1e-06	1e-06	0.941542	1e-06	0.0584578	0.941542
83800	-1146.83	-1146.28	-0.5502918	0.5502918	0.04396478	0.9560352	1e-06	0.0439648	1e-06	1e-06	0.956035	1e-06	0.0439648	0.956035
83850	-1156.986	-1156.516	-0.4703091	0.4703091	0.05416293	0.9458371	1e-06	0.0541629	1e-06	1e-06	0.945837	1e-06	0.0541629	0.945837
83900	-1170.536	-1170.039	-0.4970319	0.4970319	0.05650139	0.9434986	1e-06	0.0565014	1e-06	1e-06	0.943499	1e-06	0.0565014	0.943499
83950	-1135.787	-1135.258	-0.5289131	0.5289131	0.04666062	0.9533394	1e-06	0.0466606	1e-06	1e-06	0.953339	1e-06	0.0466606	0.953339
84000	-1123.186	-1122.72	-0.4657107	0.4657107	0.05592409	0.9440759	1e-06	0.0559241	1e-06	1e-06	0.944076	1e-06	0.0559241	0.944076
84050	-1209.625	-1209.155	-0.470486	0.470486	0.05230471	0.9476953	1e-06	0.0523047	1e-06	1e-06	0.947695	1e-06	0.0523047	0.947695
84100	-1112.143	-1111.633	-0.5099149	0.5099149	0.04586957	0.9541304	1e-06	0.0458696	1e-06	1e-06	0.95413	1e-06	0.0458696	0.95413
84150	-1045.062	-1044.623	-0.4388109	0.4388109	0.05271604	0.947284	1e-06	0.052716	1e-06	1e-06	0.947284	1e-06	0.052716	0.947284
84200	-1082.972	-1082.535	-0.4369023	0.4369023	0.05273413	0.9472659	1e-06	0.0527341	1e-06	1e-06	0.947266	1e-06	0.0527341	0.947266
84250	-1204.209	-1203.691	-0.5173956	0.5173956	0.05140688	0.9485931	1e-06	0.0514069	1e-06	1e-06	0.948593	1e-06	0.0514069	0.948593
84300	-1064.536	-1064.035	-0.5014689	0.5014689	0.05091387	0.9490861	1e-06	0.0509139	1e-06	1e-06	0.949086	1e-06	0.0509139	0.949086
84350	-1179.643	-1179.1	-0.5429743	0.5429743	0.05399304	0.946007	1e-06	0.053993	1e-06	1e-06	0.946007	1e-06	0.053993	0.946007
84400	-1182.178	-1181.654	-0.5245253	0.5245253	0.04614866	0.9538513	1e-06	0.0461487	1e-06	1e-06	0.953851	1e-06	0.0461487	0.953851
84450	-1156.71	-1156.199	-0.5106964	0.5106964	0.05139948	0.9486005	1e-06	0.0513995	1e-06	1e-06	0.948601	1e-06	0.0513995	0.948601
84500	-1130.894	-1130.414	-0.4797739	0.4797739	0.05067928	0.9493207	1e-06	0.0506793	1e-06	1e-06	0.949321	1e-06	0.0506793	0.949321
84550	-1153.238	-1152.735	-0.503541	0.503541	0.05364915	0.9463509	1e-06	0.0536491	1e-06	1e-06	0.946351	1e-06	0.0536491	0.946351
84600	-1164.189	-1163.727	-0.461879	0.461879	0.05753413	0.9424659	1e-06	0.0575341	1e-06	1e-06	0.942466	1e-06	0.0575341	0.942466
84650	-1127.09	-1126.662	-0.4282097	0.4282097	0.05660974	0.9433903	1e-06	0.0566097	1e-06	1e-06	0.94339	1e-06	0.0566097	0.94339
84700	-1246.775	-1246.279	-0.4959858	0.4959858	0.06012938	0.9398706	1e-06	0.0601294	1e-06	1e-06	0.939871	1e-06	0.0601294	0.939871
84750	-1164.885	-1164.379	-0.5062577	0.5062577	0.05678782	0.9432122	1e-06	0.0567878	1e-06	1e-06	0.943212	1e-06	0.0567878	0.943212
84800	-1156.477	-1156.001	-0.4760066	0.4760066	0.05997446	0.9400255	1e-06	0.0599745	1e-06	1e-06	0.940026	1e-06	0.0599745	0.940026
84850	-1130.499	-1130.034	-0.4650928	0.4650928	0.05799392	0.9420061	1e-06	0.0579939	1e-06	1e-06	0.942006	1e-06	0.0579939	0.942006
84900	-1241.243	-1240.772	-0.4710898	0.4710898	0.05827774	0.9417223	1e-06	0.0582777	1e-06	1e-06	0.941722	1e-06	0.0582777	0.941722
84950	-1174.082	-1173.594	-0.4872292	0.4872292	0.05821706	0.9417829	1e-06	0.0582171	1e-06	1e-06	0.941783	1e-06	0.0582171	0.941783
85000	-1156.658	-1156.2	-0.4582264	0.4582264	0.05546839	0.9445316	1e-06	0.0554684	1e-06	1e-06	0.944532	1e-06	0.0554684	0.944532
85050	-1203.555	-1203.079	-0.4756311	0.4756311	0.05828717	0.9417128	1e-06	0.0582872	1e-06	1e-06	0.941713	1e-06	0.0582872	0.941713
85100	-1242.502	-1241.944	-0.5577979	0.5577979	0.05455995	0.94544	1e-06	0.05456	1e-06	1e-06	0.94544	1e-06	0.05456	0.94544
85150	-1129.377	-1128.885	-0.4916783	0.4916783	0.05174716	0.9482528	1e-06	0.0517472	1e-06	1e-06	0.948253	1e-06	0.0517472	0.948253
85200	-1197.64	-1197.212	-0.4287331	0.4287331	0.06843019	0.9315698	1e-06	0.0684302	1e-06	1e-06	0.93157	1e-06	0.0684302	0.93157
85250	-1148.077	-1147.644	-0.4323033	0.4323033	0.06031903	0.939681	1e-06	0.060319	1e-06	1e-06	0.939681	1e-06	0.060319	0.939681
85300	-1081.512	-1081.033	-0.4791153	0.4791153	0.05292711	0.9470729	1e-06	0.0529271	1e-06	1e-06	0.947073	1e-06	0.0529271	0.947073
85350	-1063.743	-1063.355	-0.3874199	0.3874199	0.06676953	0.9332305	1e-06	0.0667695	1e-06	1e-06	0.93323	1e-06	0.0667695	0.93323
85400	-1157.087	-1156.632	-0.4549609	0.4549609	0.05599374	0.9440063	1e-06	0.0559937	1e-06	1e-06	0.944006	1e-06	0.0559937	0.944006
85450	-1264.078	-1263.528	-0.5506335	0.5506335	0.05187332	0.9481267	1e-06	0.0518733	1e-06	1e-06	0.948127	1e-06	0.0518733	0.948127
85500	-1227.715	-1227.286	-0.4295483	0.4295483	0.06587715	0.9341228	1e-06	0.0658772	1e-06	1e-06	0.934123	1e-06	0.0658772	0.934123
85550	-1159.048	-1158.557	-0.4910182	0.4910182	0.04580633	0.9541937	1e-06	0.0458063	1e-06	1e-06	0.954194	1e-06	0.0458063	0.954194
85600	-1194.458	-1193.997	-0.4614922	0.4614922	0.06252587	0.9374741	1e-06	0.0625259	1e-06	1e-06	0.937474	1e-06	0.0625259	0.937474
85650	-1134.073	-1133.581	-0.4925531	0.4925531	0.05441066	0.9455893	1e-06	0.0544107	1e-06	1e-06	0.945589	1e-06	0.0544107	0.945589
85700	-1220.249	-1219.703	-0.5456752	0.5456752	0.05860052	0.9413995	1e-06	0.0586005	1e-06	1e-06	0.941399	1e-06	0.0586005	0.941399
85750	-1231.78	-1231.288	-0.49195	0.49195	0.05187438	0.9481256	1e-06	0.0518744	1e-06	1e-06	0.948126	1e-06	0.0518744	0.948126
85800	-1247.129	-1246.576	-0.5526753	0.5526753	0.05847003	0.94153	1e-06	0.05847	1e-06	1e-06	0.94153	1e-06	0.05847	0.94153
85850	-1154.525	-1154.018	-0.5067415	0.5067415	0.04753309	0.9524669	1e-06	0.0475331	1e-06	1e-06	0.952467	1e-06	0.0475331	0.952467
85900	-1146.044	-1145.562	-0.4814235	0.4814235	0.05422458	0.9457754	1e-06	0.0542246	1e-06	1e-06	0.945775	1e-06	0.0542246	0.945775
85950	-1256.755	-1256.174	-0.5812657	0.5812657	0.05057249	0.9494275	1e-06	0.0505725	1e-06	1e-06	0.949428	1e-06	0.0505725	0.949428
86000	-1201.918	-1201.422	-0.49554	0.49554	0.05218763	0.9478124	1e-06	0.0521876	1e-06	1e-06	0.947812	1e-06	0.0521876	0.947812
86050	-1272.686	-1272.162	-0.5234632	0.5234632	0.05023095	0.9497691	1e-06	0.0502309	1e-06	1e-06	0.949769	1e-06	0.0502309	0.949769
86100	-1196.501	-1195.965	-0.5354978	0.5354978	0.05082786	0.9491721	1e-06	0.0508279	1e-06	1e-06	0.949172	1e-06	0.0508279	0.949172
86150	-1079.468	-1078.994	-0.4743649	0.4743649	0.05068312	0.9493169	1e-06	0.0506831	1e-06	1e-06	0.949317	1e-06	0.0506831	0.949317
86200	-1054.493	-1054.009	-0.4842117	0.4842117	0.04517956	0.9548204	1e-06	0.0451796	1e-06	1e-06	0.95482	1e-06	0.0451796	0.95482
86250	-1162.432	-1162.004	-0.4282484	0.4282484	0.05521043	0.9447896	1e-06	0.0552104	1e-06	1e-06	0.94479	1e-06	0.0552104	0.94479
86300	-1114.333	-1113.833	-0.4995781	0.4995781	0.05037924	0.9496208	1e-06	0.0503792	1e-06	1e-06	0.949621	1e-06	0.0503792	0.949621
86350	-1216.613	-1216.09	-0.5228797	0.5228797	0.05284347	0.9471565	1e-06	0.0528435	1e-06	1e-06	0.947157	1e-06	0.0528435	0.947157
86400	-1133.211	-1132.735	-0.4763545	0.4763545	0.05854654	0.9414535	1e-06	0.0585465	1e-06	1e-06	0.941453	1e-06	0.0585465	0.941453
86450	-1287.588	-1287.041	-0.5475929	0.5475929	0.0598577	0.9401423	1e-06	0.0598577	1e-06	1e-06	0.940142	1e-06	0.0598577	0.940142
86500	-1204.021	-1203.467	-0.5539673	0.5539673	0.04394127	0.9560587	1e-06	0.0439413	1e-06	1e-06	0.956059	1e-06	0.0439413	0.956059
86550	-1214.587	-1214.049	-0.5379613	0.5379613	0.04183941	0.9581606	1e-06	0.0418394	1e-06	1e-06	0.958161	1e-06	0.0418394	0.958161
86600	-1139.163	-1138.698	-0.4644297	0.4644297	0.05368919	0.9463108	1e-06	0.0536892	1e-06	1e-06	0.946311	1e-06	0.0536892	0.946311
86650	-1229.338	-1228.82	-0.5172459	0.5172459	0.05283615	0.9471638	1e-06	0.0528362	1e-06	1e-06	0.947164	1e-06	0.0528362	0.947164
86700	-1136.088	-1135.559	-0.5295553	0.5295553	0.0450507	0.9549493	1e-06	0.0450507	1e-06	1e-06	0.954949	1e-06	0.0450507	0.954949
86750	-1146.583	-1146.125	-0.457223	0.457223	0.05327683	0.9467232	1e-06	0.0532768	1e-06	1e-06	0.946723	1e-06	0.0532768	0.946723
86800	-1191.854	-1191.331	-0.5228925	0.5228925	0.04494894	0.9550511	1e-06	0.0449489	1e-06	1e-06	0.955051	1e-06	0.0449489	0.955051
86850	-1193.374	-1192.822	-0.5524814	0.5524814	0.05005338	0.9499466	1e-06	0.0500534	1e-06	1e-06	0.949947	1e-06	0.0500534	0.949947
86900	-1189.816	-1189.245	-0.5704997	0.5704997	0.05019185	0.9498082	1e-06	0.0501918	1e-06	1e-06	0.949808	1e-06	0.0501918	0.949808
86950	-1185.72	-1185.144	-0.5760526	0.5760526	0.04269543	0.9573046	1e-06	0.0426954	1e-06	1e-06	0.957305	1e-06	0.0426954	0.957305
87000	-1165.667	-1165.218	-0.4486577	0.4486577	0.05571543	0.9442846	1e-06	0.0557154	1e-06	1e-06	0.944285	1e-06	0.0557154	0.944285
87050	-1133.515	-1133.016	-0.4989226	0.4989226	0.05135024	0.9486498	1e-06	0.0513502	1e-06	1e-06	0.94865	1e-06	0.0513502	0.94865
87100	-1226.242	-1225.715	-0.5273176	0.5273176	0.05903128	0.9409687	1e-06	0.0590313	1e-06	1e-06	0.940969	1e-06	0.0590313	0.940969
87150	-1148.091	-1147.602	-0.4891642	0.4891642	0.05438667	0.9456133	1e-06	0.0543867	1e-06	1e-06	0.945613	1e-06	0.0543867	0.945613
87200	-1212.068	-1211.522	-0.5457436	0.5457436	0.0556407	0.9443593	1e-06	0.0556407	1e-06	1e-06	0.944359	1e-06	0.0556407	0.944359
87250	-1144.421	-1143.926	-0.49515	0.49515	0.04700397	0.952996	1e-06	0.047004	1e-06	1e-06	0.952996	1e-06	0.047004	0.952996
87300	-1216.971	-1216.481	-0.4899585	0.4899585	0.05870967	0.9412903	1e-06	0.0587097	1e-06	1e-06	0.94129	1e-06	0.0587097	0.94129
87350	-1139.547	-1139.06	-0.4863815	0.4863815	0.05259572	0.9474043	1e-06	0.0525957	1e-06	1e-06	0.947404	1e-06	0.0525957	0.947404
87400	-1199.17	-1198.651	-0.5191883	0.5191883	0.05978547	0.9402145	1e-06	0.0597855	1e-06	1e-06	0.940215	1e-06	0.0597855	0.940215
87450	-1164.477	-1163.991	-0.486062	0.486062	0.05507486	0.9449251	1e-06	0.0550749	1e-06	1e-06	0.944925	1e-06	0.0550749	0.944925
87500	-1140.378	-1139.911	-0.4669882	0.4669882	0.05473175	0.9452682	1e-06	0.0547318	1e-06	1e-06	0.945268	1e-06	0.0547318	0.945268
87550	-1374.862	-1374.249	-0.6128734	0.6128734	0.05395819	0.9460418	1e-06	0.0539582	1e-06	1e-06	0.946042	1e-06	0.0539582	0.946042
87600	-1131.793	-1131.325	-0.468102	0.468102	0.04723604	0.952764	1e-06	0.047236	1e-06	1e-06	0.952764	1e-06	0.047236	0.952764
87650	-1084.009	-1083.559	-0.4503203	0.4503203	0.05339835	0.9466016	1e-06	0.0533984	1e-06	1e-06	0.946602	1e-06	0.0533984	0.946602
87700	-1176.793	-1176.299	-0.4942881	0.4942881	0.05833255	0.9416675	1e-06	0.0583325	1e-06	1e-06	0.941667	1e-06	0.0583325	0.941667
87750	-1223.411	-1222.94	-0.4715785	0.4715785	0.05295802	0.947042	1e-06	0.052958	1e-06	1e-06	0.947042	1e-06	0.052958	0.947042
87800	-1147.331	-1146.781	-0.5492907	0.5492907	0.04255452	0.9574455	1e-06	0.0425545	1e-06	1e-06	0.957445	1e-06	0.0425545	0.957445
87850	-1117.424	-1116.985	-0.4395175	0.4395175	0.06507028	0.9349297	1e-06	0.0650703	1e-06	1e-06	0.93493	1e-06	0.0650703	0.93493
87900	-1153.17	-1152.656	-0.5143434	0.5143434	0.04622218	0.9537778	1e-06	0.0462222	1e-06	1e-06	0.953778	1e-06	0.0462222	0.953778
87950	-1214.183	-1213.731	-0.4520717	0.4520717	0.06590025	0.9340998	1e-06	0.0659002	1e-06	1e-06	0.9341	1e-06	0.0659002	0.9341
88000	-1110.98	-1110.511	-0.4688062	0.4688062	0.05088937	0.9491106	1e-06	0.0508894	1e-06	1e-06	0.949111	1e-06	0.0508894	0.949111
88050	-1311.217	-1310.688	-0.5296017	0.5296017	0.05453627	0.9454637	1e-06	0.0545363	1e-06	1e-06	0.945464	1e-06	0.0545363	0.945464
88100	-1168.102	-1167.666	-0.4362364	0.4362364	0.06668546	0.9333145	1e-06	0.0666855	1e-06	1e-06	0.933315	1e-06	0.0666855	0.933315
88150	-1213.386	-1212.866	-0.5197574	0.5197574	0.04831226	0.9516877	1e-06	0.0483123	1e-06	1e-06	0.951688	1e-06	0.0483123	0.951688
88200	-1152.711	-1152.249	-0.4620619	0.4620619	0.05476427	0.9452357	1e-06	0.0547643	1e-06	1e-06	0.945236	1e-06	0.0547643	0.945236
88250	-1207.371	-1206.902	-0.4680732	0.4680732	0.06919016	0.9308098	1e-06	0.0691902	1e-06	1e-06	0.93081	1e-06	0.0691902	0.93081
88300	-1129.038	-1128.503	-0.5347651	0.5347651	0.04639506	0.9536049	1e-06	0.0463951	1e-06	1e-06	0.953605	1e-06	0.0463951	0.953605
88350	-1193.911	-1193.449	-0.4619367	0.4619367	0.05722112	0.9427789	1e-06	0.0572211	1e-06	1e-06	0.942779	1e-06	0.0572211	0.942779
88400	-1101.37	-1100.911	-0.4593489	0.4593489	0.04674811	0.9532519	1e-06	0.0467481	1e-06	1e-06	0.953252	1e-06	0.0467481	0.953252
88450	-1165.301	-1164.78	-0.5207413	0.5207413	0.05576938	0.9442306	1e-06	0.0557694	1e-06	1e-06	0.944231	1e-06	0.0557694	0.944231
88500	-1188.117	-1187.586	-0.5308248	0.5308248	0.05628509	0.9437149	1e-06	0.0562851	1e-06	1e-06	0.943715	1e-06	0.0562851	0.943715
88550	-1063.806	-1063.36	-0.4465656	0.4465656	0.05575353	0.9442465	1e-06	0.0557535	1e-06	1e-06	0.944246	1e-06	0.0557535	0.944246
88600	-1105.571	-1105.063	-0.5078204	0.5078204	0.044974	0.955026	1e-06	0.044974	1e-06	1e-06	0.955026	1e-06	0.044974	0.955026
88650	-1169.378	-1168.872	-0.5062431	0.5062431	0.05834744	0.9416526	1e-06	0.0583474	1e-06	1e-06	0.941653	1e-06	0.0583474	0.941653
88700	-1152.31	-1151.876	-0.4342427	0.4342427	0.06180535	0.9381947	1e-06	0.0618053	1e-06	1e-06	0.938195	1e-06	0.0618053	0.938195
88750	-1058.444	-1057.951	-0.4930448	0.4930448	0.05602291	0.9439771	1e-06	0.0560229	1e-06	1e-06	0.943977	1e-06	0.0560229	0.943977
88800	-1123.065	-1122.583	-0.4818936	0.4818936	0.05142027	0.9485797	1e-06	0.0514203	1e-06	1e-06	0.94858	1e-06	0.0514203	0.94858
88850	-1150.729	-1150.254	-0.4747381	0.4747381	0.05504436	0.9449556	1e-06	0.0550444	1e-06	1e-06	0.944956	1e-06	0.0550444	0.944956
88900	-1142.175	-1141.739	-0.436519	0.436519	0.05368833	0.9463117	1e-06	0.0536883	1e-06	1e-06	0.946312	1e-06	0.0536883	0.946312
88950	-1141.631	-1141.202	-0.4298811	0.4298811	0.06302187	0.9369781	1e-06	0.0630219	1e-06	1e-06	0.936978	1e-06	0.0630219	0.936978
89000	-1128.898	-1128.49	-0.4080875	0.4080875	0.05702163	0.9429784	1e-06	0.0570216	1e-06	1e-06	0.942978	1e-06	0.0570216	0.942978
89050	-1108.69	-1108.268	-0.4224484	0.4224484	0.0644032	0.9355968	1e-06	0.0644032	1e-06	1e-06	0.935597	1e-06	0.0644032	0.935597
89100	-1195.664	-1195.199	-0.4651737	0.4651737	0.05702619	0.9429738	1e-06	0.0570262	1e-06	1e-06	0.942974	1e-06	0.0570262	0.942974
89150	-1192.327	-1191.847	-0.4795483	0.4795483	0.05975128	0.9402487	1e-06	0.0597513	1e-06	1e-06	0.940249	1e-06	0.0597513	0.940249
89200	-1075.355	-1074.924	-0.4305777	0.4305777	0.05232069	0.9476793	1e-06	0.0523207	1e-06	1e-06	0.947679	1e-06	0.0523207	0.947679
89250	-1095.156	-1094.71	-0.4460422	0.4460422	0.06293959	0.9370604	1e-06	0.0629396	1e-06	1e-06	0.93706	1e-06	0.0629396	0.93706
89300	-1210.203	-1209.7	-0.5031038	0.5031038	0.05308528	0.9469147	1e-06	0.0530853	1e-06	1e-06	0.946915	1e-06	0.0530853	0.946915
89350	-1090.581	-1090.155	-0.4260778	0.4260778	0.05089578	0.9491042	1e-06	0.0508958	1e-06	1e-06	0.949104	1e-06	0.0508958	0.949104
89400	-1171.844	-1171.333	-0.5113702	0.5113702	0.05584438	0.9441556	1e-06	0.0558444	1e-06	1e-06	0.944156	1e-06	0.0558444	0.944156
89450	-1201.32	-1200.8	-0.5206737	0.5206737	0.05502622	0.9449738	1e-06	0.0550262	1e-06	1e-06	0.944974	1e-06	0.0550262	0.944974
89500	-1172.813	-1172.325	-0.4878127	0.4878127	0.0545705	0.9454295	1e-06	0.0545705	1e-06	1e-06	0.94543	1e-06	0.0545705	0.94543
89550	-1079.855	-1079.393	-0.4620827	0.4620827	0.05364352	0.9463565	1e-06	0.0536435	1e-06	1e-06	0.946356	1e-06	0.0536435	0.946356
89600	-1152.327	-1151.824	-0.5023534	0.5023534	0.05609636	0.9439036	1e-06	0.0560964	1e-06	1e-06	0.943904	1e-06	0.0560964	0.943904
89650	-1091.595	-1091.127	-0.4684386	0.4684386	0.04821276	0.9517872	1e-06	0.0482128	1e-06	1e-06	0.951787	1e-06	0.0482128	0.951787
89700	-1091.651	-1091.231	-0.41956	0.41956	0.0567949	0.9432051	1e-06	0.0567949	1e-06	1e-06	0.943205	1e-06	0.0567949	0.943205
89750	-1161.83	-1161.353	-0.4778298	0.4778298	0.05173003	0.94827	1e-06	0.05173	1e-06	1e-06	0.94827	1e-06	0.05173	0.94827
89800	-1155.757	-1155.302	-0.4550727	0.4550727	0.06367917	0.9363208	1e-06	0.0636792	1e-06	1e-06	0.936321	1e-06	0.0636792	0.936321
89850	-1114.534	-1114.011	-0.5226591	0.5226591	0.04386714	0.9561329	1e-06	0.0438671	1e-06	1e-06	0.956133	1e-06	0.0438671	0.956133
89900	-1171.772	-1171.279	-0.4930317	0.4930317	0.05173684	0.9482632	1e-06	0.0517368	1e-06	1e-06	0.948263	1e-06	0.0517368	0.948263
89950	-1131.668	-1131.153	-0.5155466	0.5155466	0.05012751	0.9498725	1e-06	0.0501275	1e-06	1e-06	0.949872	1e-06	0.0501275	0.949872
90000	-1123.333	-1122.914	-0.4187706	0.4187706	0.06525838	0.9347416	1e-06	0.0652584	1e-06	1e-06	0.934742	1e-06	0.0652584	0.934742
90050	-1118.748	-1118.325	-0.4238186	0.4238186	0.05643528	0.9435647	1e-06	0.0564353	1e-06	1e-06	0.943565	1e-06	0.0564353	0.943565
90100	-1170.82	-1170.321	-0.4984012	0.4984012	0.04700052	0.9529995	1e-06	0.0470005	1e-06	1e-06	0.952999	1e-06	0.0470005	0.952999
90150	-1143.717	-1143.242	-0.4744212	0.4744212	0.05566998	0.94433	1e-06	0.05567	1e-06	1e-06	0.94433	1e-06	0.05567	0.94433
